  Frequency            , dB( V(Vs5)/ V(Ve))   , dB( V(Vs3)/ V(Ve))   
  1.106623783977e+04  ,4.303668144208e+01  ,3.066558174751e+01  
  1.109174815262e+04  ,4.303637991337e+01  ,3.066527618486e+01  
  1.111731727281e+04  ,4.303607696999e+01  ,3.066496922609e+01  
  1.114294533591e+04  ,4.303577260586e+01  ,3.066466086503e+01  
  1.116863247780e+04  ,4.303546681479e+01  ,3.066435109542e+01  
  1.119437883467e+04  ,4.303515959060e+01  ,3.066403991100e+01  
  1.122018454302e+04  ,4.303485092712e+01  ,3.066372730549e+01  
  1.124604973967e+04  ,4.303454081805e+01  ,3.066341327253e+01  
  1.127197456175e+04  ,4.303422925719e+01  ,3.066309780583e+01  
  1.129795914673e+04  ,4.303391623819e+01  ,3.066278089896e+01  
  1.132400363235e+04  ,4.303360175476e+01  ,3.066246254554e+01  
  1.135010815672e+04  ,4.303328580056e+01  ,3.066214273916e+01  
  1.137627285823e+04  ,4.303296836917e+01  ,3.066182147332e+01  
  1.140249787561e+04  ,4.303264945424e+01  ,3.066149874156e+01  
  1.142878334790e+04  ,4.303232904932e+01  ,3.066117453737e+01  
  1.145512941445e+04  ,4.303200714791e+01  ,3.066084885417e+01  
  1.148153621497e+04  ,4.303168374356e+01  ,3.066052168543e+01  
  1.150800388944e+04  ,4.303135882974e+01  ,3.066019302454e+01  
  1.153453257821e+04  ,4.303103239988e+01  ,3.065986286484e+01  
  1.156112242192e+04  ,4.303070444744e+01  ,3.065953119973e+01  
  1.158777356155e+04  ,4.303037496576e+01  ,3.065919802247e+01  
  1.161448613840e+04  ,4.303004394825e+01  ,3.065886332637e+01  
  1.164126029410e+04  ,4.302971138823e+01  ,3.065852710469e+01  
  1.166809617061e+04  ,4.302937727901e+01  ,3.065818935065e+01  
  1.169499391020e+04  ,4.302904161385e+01  ,3.065785005744e+01  
  1.172195365548e+04  ,4.302870438597e+01  ,3.065750921821e+01  
  1.174897554939e+04  ,4.302836558864e+01  ,3.065716682615e+01  
  1.177605973521e+04  ,4.302802521504e+01  ,3.065682287434e+01  
  1.180320635651e+04  ,4.302768325828e+01  ,3.065647735585e+01  
  1.183041555725e+04  ,4.302733971151e+01  ,3.065613026375e+01  
  1.185768748167e+04  ,4.302699456784e+01  ,3.065578159105e+01  
  1.188502227437e+04  ,4.302664782032e+01  ,3.065543133073e+01  
  1.191242008027e+04  ,4.302629946197e+01  ,3.065507947577e+01  
  1.193988104464e+04  ,4.302594948581e+01  ,3.065472601907e+01  
  1.196740531307e+04  ,4.302559788480e+01  ,3.065437095355e+01  
  1.199499303149e+04  ,4.302524465191e+01  ,3.065401427207e+01  
  1.202264434617e+04  ,4.302488978003e+01  ,3.065365596749e+01  
  1.205035940372e+04  ,4.302453326199e+01  ,3.065329603255e+01  
  1.207813835107e+04  ,4.302417509075e+01  ,3.065293446012e+01  
  1.210598133550e+04  ,4.302381525901e+01  ,3.065257124286e+01  
  1.213388850465e+04  ,4.302345375964e+01  ,3.065220637354e+01  
  1.216186000646e+04  ,4.302309058536e+01  ,3.065183984482e+01  
  1.218989598925e+04  ,4.302272572889e+01  ,3.065147164935e+01  
  1.221799660165e+04  ,4.302235918291e+01  ,3.065110177974e+01  
  1.224616199265e+04  ,4.302199094008e+01  ,3.065073022858e+01  
  1.227439231158e+04  ,4.302162099308e+01  ,3.065035698847e+01  
  1.230268770812e+04  ,4.302124933442e+01  ,3.064998205186e+01  
  1.233104833229e+04  ,4.302087595670e+01  ,3.064960541128e+01  
  1.235947433444e+04  ,4.302050085245e+01  ,3.064922705919e+01  
  1.238796586530e+04  ,4.302012401419e+01  ,3.064884698803e+01  
  1.241652307592e+04  ,4.301974543434e+01  ,3.064846519017e+01  
  1.244514611771e+04  ,4.301936510535e+01  ,3.064808165799e+01  
  1.247383514243e+04  ,4.301898301962e+01  ,3.064769638379e+01  
  1.250259030217e+04  ,4.301859916950e+01  ,3.064730935991e+01  
  1.253141174941e+04  ,4.301821354735e+01  ,3.064692057858e+01  
  1.256029963695e+04  ,4.301782614542e+01  ,3.064653003205e+01  
  1.258925411794e+04  ,4.301743695603e+01  ,3.064613771251e+01  
  1.261827534590e+04  ,4.301704597139e+01  ,3.064574361213e+01  
  1.264736347471e+04  ,4.301665318368e+01  ,3.064534772303e+01  
  1.267651865858e+04  ,4.301625858507e+01  ,3.064495003731e+01  
  1.270574105208e+04  ,4.301586216772e+01  ,3.064455054706e+01  
  1.273503081016e+04  ,4.301546392367e+01  ,3.064414924427e+01  
  1.276438808811e+04  ,4.301506384501e+01  ,3.064374612095e+01  
  1.279381304157e+04  ,4.301466192379e+01  ,3.064334116908e+01  
  1.282330582656e+04  ,4.301425815201e+01  ,3.064293438059e+01  
  1.285286659943e+04  ,4.301385252154e+01  ,3.064252574733e+01  
  1.288249551693e+04  ,4.301344502442e+01  ,3.064211526123e+01  
  1.291219273613e+04  ,4.301303565244e+01  ,3.064170291403e+01  
  1.294195841450e+04  ,4.301262439750e+01  ,3.064128869759e+01  
  1.297179270984e+04  ,4.301221125140e+01  ,3.064087260361e+01  
  1.300169578033e+04  ,4.301179620596e+01  ,3.064045462387e+01  
  1.303166778452e+04  ,4.301137925289e+01  ,3.064003475002e+01  
  1.306170888132e+04  ,4.301096038391e+01  ,3.063961297371e+01  
  1.309181922999e+04  ,4.301053959071e+01  ,3.063918928656e+01  
  1.312199899019e+04  ,4.301011686491e+01  ,3.063876368013e+01  
  1.315224832192e+04  ,4.300969219813e+01  ,3.063833614601e+01  
  1.318256738556e+04  ,4.300926558192e+01  ,3.063790667566e+01  
  1.321295634186e+04  ,4.300883700785e+01  ,3.063747526059e+01  
  1.324341535194e+04  ,4.300840646738e+01  ,3.063704189220e+01  
  1.327394457729e+04  ,4.300797395197e+01  ,3.063660656190e+01  
  1.330454417978e+04  ,4.300753945306e+01  ,3.063616926108e+01  
  1.333521432163e+04  ,4.300710296205e+01  ,3.063572998105e+01  
  1.336595516546e+04  ,4.300666447025e+01  ,3.063528871308e+01  
  1.339676687426e+04  ,4.300622396900e+01  ,3.063484544845e+01  
  1.342764961138e+04  ,4.300578144957e+01  ,3.063440017837e+01  
  1.345860354056e+04  ,4.300533690319e+01  ,3.063395289401e+01  
  1.348962882591e+04  ,4.300489032106e+01  ,3.063350358653e+01  
  1.352072563194e+04  ,4.300444169438e+01  ,3.063305224702e+01  
  1.355189412351e+04  ,4.300399101420e+01  ,3.063259886655e+01  
  1.358313446587e+04  ,4.300353827167e+01  ,3.063214343615e+01  
  1.361444682466e+04  ,4.300308345785e+01  ,3.063168594683e+01  
  1.364583136589e+04  ,4.300262656369e+01  ,3.063122638952e+01  
  1.367728825596e+04  ,4.300216758022e+01  ,3.063076475516e+01  
  1.370881766165e+04  ,4.300170649833e+01  ,3.063030103460e+01  
  1.374041975012e+04  ,4.300124330896e+01  ,3.062983521872e+01  
  1.377209468894e+04  ,4.300077800295e+01  ,3.062936729830e+01  
  1.380384264603e+04  ,4.300031057110e+01  ,3.062889726408e+01  
  1.383566378971e+04  ,4.299984100419e+01  ,3.062842510681e+01  
  1.386755828872e+04  ,4.299936929301e+01  ,3.062795081719e+01  
  1.389952631213e+04  ,4.299889542821e+01  ,3.062747438584e+01  
  1.393156802945e+04  ,4.299841940050e+01  ,3.062699580340e+01  
  1.396368361056e+04  ,4.299794120047e+01  ,3.062651506042e+01  
  1.399587322572e+04  ,4.299746081867e+01  ,3.062603214742e+01  
  1.402813704562e+04  ,4.299697824571e+01  ,3.062554705489e+01  
  1.406047524130e+04  ,4.299649347208e+01  ,3.062505977331e+01  
  1.409288798422e+04  ,4.299600648820e+01  ,3.062457029304e+01  
  1.412537544622e+04  ,4.299551728454e+01  ,3.062407860450e+01  
  1.415793779957e+04  ,4.299502585145e+01  ,3.062358469799e+01  
  1.419057521689e+04  ,4.299453217932e+01  ,3.062308856384e+01  
  1.422328787123e+04  ,4.299403625839e+01  ,3.062259019224e+01  
  1.425607593602e+04  ,4.299353807898e+01  ,3.062208957345e+01  
  1.428893958511e+04  ,4.299303763126e+01  ,3.062158669761e+01  
  1.432187899273e+04  ,4.299253490545e+01  ,3.062108155486e+01  
  1.435489433353e+04  ,4.299202989165e+01  ,3.062057413527e+01  
  1.438798578256e+04  ,4.299152257997e+01  ,3.062006442890e+01  
  1.442115351525e+04  ,4.299101296050e+01  ,3.061955242578e+01  
  1.445439770746e+04  ,4.299050102322e+01  ,3.061903811582e+01  
  1.448771853544e+04  ,4.298998675809e+01  ,3.061852148897e+01  
  1.452111617587e+04  ,4.298947015507e+01  ,3.061800253512e+01  
  1.455459080582e+04  ,4.298895120402e+01  ,3.061748124408e+01  
  1.458814260275e+04  ,4.298842989481e+01  ,3.061695760567e+01  
  1.462177174456e+04  ,4.298790621721e+01  ,3.061643160961e+01  
  1.465547840956e+04  ,4.298738016103e+01  ,3.061590324567e+01  
  1.468926277644e+04  ,4.298685171593e+01  ,3.061537250345e+01  
  1.472312502432e+04  ,4.298632087165e+01  ,3.061483937264e+01  
  1.475706533276e+04  ,4.298578761776e+01  ,3.061430384277e+01  
  1.479108388168e+04  ,4.298525194387e+01  ,3.061376590340e+01  
  1.482518085146e+04  ,4.298471383954e+01  ,3.061322554405e+01  
  1.485935642287e+04  ,4.298417329427e+01  ,3.061268275415e+01  
  1.489361077711e+04  ,4.298363029748e+01  ,3.061213752308e+01  
  1.492794409579e+04  ,4.298308483863e+01  ,3.061158984027e+01  
  1.496235656094e+04  ,4.298253690708e+01  ,3.061103969502e+01  
  1.499684835502e+04  ,4.298198649215e+01  ,3.061048707659e+01  
  1.503141966090e+04  ,4.298143358311e+01  ,3.060993197423e+01  
  1.506607066186e+04  ,4.298087816923e+01  ,3.060937437714e+01  
  1.510080154164e+04  ,4.298032023969e+01  ,3.060881427448e+01  
  1.513561248436e+04  ,4.297975978359e+01  ,3.060825165529e+01  
  1.517050367459e+04  ,4.297919679009e+01  ,3.060768650866e+01  
  1.520547529732e+04  ,4.297863124825e+01  ,3.060711882364e+01  
  1.524052753797e+04  ,4.297806314705e+01  ,3.060654858916e+01  
  1.527566058238e+04  ,4.297749247551e+01  ,3.060597579416e+01  
  1.531087461682e+04  ,4.297691922246e+01  ,3.060540042748e+01  
  1.534616982799e+04  ,4.297634337688e+01  ,3.060482247801e+01  
  1.538154640303e+04  ,4.297576492754e+01  ,3.060424193450e+01  
  1.541700452949e+04  ,4.297518386324e+01  ,3.060365878569e+01  
  1.545254439538e+04  ,4.297460017275e+01  ,3.060307302030e+01  
  1.548816618912e+04  ,4.297401384469e+01  ,3.060248462694e+01  
  1.552387009958e+04  ,4.297342486778e+01  ,3.060189359425e+01  
  1.555965631605e+04  ,4.297283323058e+01  ,3.060129991078e+01  
  1.559552502827e+04  ,4.297223892166e+01  ,3.060070356503e+01  
  1.563147642641e+04  ,4.297164192953e+01  ,3.060010454547e+01  
  1.566751070108e+04  ,4.297104224260e+01  ,3.059950284048e+01  
  1.570362804333e+04  ,4.297043984936e+01  ,3.059889843849e+01  
  1.573982864466e+04  ,4.296983473813e+01  ,3.059829132779e+01  
  1.577611269699e+04  ,4.296922689723e+01  ,3.059768149665e+01  
  1.581248039270e+04  ,4.296861631493e+01  ,3.059706893332e+01  
  1.584893192461e+04  ,4.296800297948e+01  ,3.059645362597e+01  
  1.588546748597e+04  ,4.296738687899e+01  ,3.059583556270e+01  
  1.592208727051e+04  ,4.296676800166e+01  ,3.059521473164e+01  
  1.595879147236e+04  ,4.296614633551e+01  ,3.059459112081e+01  
  1.599558028614e+04  ,4.296552186860e+01  ,3.059396471819e+01  
  1.603245390690e+04  ,4.296489458890e+01  ,3.059333551172e+01  
  1.606941253013e+04  ,4.296426448435e+01  ,3.059270348931e+01  
  1.610645635178e+04  ,4.296363154284e+01  ,3.059206863879e+01  
  1.614358556826e+04  ,4.296299575216e+01  ,3.059143094793e+01  
  1.618080037643e+04  ,4.296235710011e+01  ,3.059079040450e+01  
  1.621810097359e+04  ,4.296171557447e+01  ,3.059014699620e+01  
  1.625548755750e+04  ,4.296107116289e+01  ,3.058950071065e+01  
  1.629296032639e+04  ,4.296042385301e+01  ,3.058885153546e+01  
  1.633051947894e+04  ,4.295977363240e+01  ,3.058819945818e+01  
  1.636816521427e+04  ,4.295912048858e+01  ,3.058754446627e+01  
  1.640589773199e+04  ,4.295846440911e+01  ,3.058688654724e+01  
  1.644371723215e+04  ,4.295780538136e+01  ,3.058622568845e+01  
  1.648162391525e+04  ,4.295714339274e+01  ,3.058556187724e+01  
  1.651961798229e+04  ,4.295647843056e+01  ,3.058489510090e+01  
  1.655769963469e+04  ,4.295581048213e+01  ,3.058422534670e+01  
  1.659586907437e+04  ,4.295513953465e+01  ,3.058355260181e+01  
  1.663412650370e+04  ,4.295446557532e+01  ,3.058287685336e+01  
  1.667247212551e+04  ,4.295378859126e+01  ,3.058219808848e+01  
  1.671090614310e+04  ,4.295310856957e+01  ,3.058151629418e+01  
  1.674942876026e+04  ,4.295242549726e+01  ,3.058083145748e+01  
  1.678804018122e+04  ,4.295173936128e+01  ,3.058014356526e+01  
  1.682674061070e+04  ,4.295105014859e+01  ,3.057945260445e+01  
  1.686553025388e+04  ,4.295035784600e+01  ,3.057875856184e+01  
  1.690440931643e+04  ,4.294966244042e+01  ,3.057806142427e+01  
  1.694337800447e+04  ,4.294896391853e+01  ,3.057736117841e+01  
  1.698243652461e+04  ,4.294826226708e+01  ,3.057665781097e+01  
  1.702158508395e+04  ,4.294755747271e+01  ,3.057595130855e+01  
  1.706082389003e+04  ,4.294684952203e+01  ,3.057524165773e+01  
  1.710015315090e+04  ,4.294613840160e+01  ,3.057452884502e+01  
  1.713957307508e+04  ,4.294542409793e+01  ,3.057381285689e+01  
  1.717908387157e+04  ,4.294470659743e+01  ,3.057309367975e+01  
  1.721868574986e+04  ,4.294398588651e+01  ,3.057237129994e+01  
  1.725837891990e+04  ,4.294326195150e+01  ,3.057164570376e+01  
  1.729816359215e+04  ,4.294253477871e+01  ,3.057091687749e+01  
  1.733803997754e+04  ,4.294180435434e+01  ,3.057018480730e+01  
  1.737800828749e+04  ,4.294107066455e+01  ,3.056944947931e+01  
  1.741806873391e+04  ,4.294033369552e+01  ,3.056871087966e+01  
  1.745822152920e+04  ,4.293959343324e+01  ,3.056796899432e+01  
  1.749846688624e+04  ,4.293884986375e+01  ,3.056722380929e+01  
  1.753880501841e+04  ,4.293810297304e+01  ,3.056647531050e+01  
  1.757923613958e+04  ,4.293735274699e+01  ,3.056572348384e+01  
  1.761976046411e+04  ,4.293659917142e+01  ,3.056496831506e+01  
  1.766037820686e+04  ,4.293584223213e+01  ,3.056420978994e+01  
  1.770108958317e+04  ,4.293508191485e+01  ,3.056344789420e+01  
  1.774189480890e+04  ,4.293431820526e+01  ,3.056268261343e+01  
  1.778279410039e+04  ,4.293355108898e+01  ,3.056191393328e+01  
  1.782378767448e+04  ,4.293278055161e+01  ,3.056114183927e+01  
  1.786487574852e+04  ,4.293200657860e+01  ,3.056036631683e+01  
  1.790605854035e+04  ,4.293122915544e+01  ,3.055958735142e+01  
  1.794733626832e+04  ,4.293044826748e+01  ,3.055880492837e+01  
  1.798870915128e+04  ,4.292966390011e+01  ,3.055801903302e+01  
  1.803017740859e+04  ,4.292887603859e+01  ,3.055722965060e+01  
  1.807174126011e+04  ,4.292808466814e+01  ,3.055643676630e+01  
  1.811340092619e+04  ,4.292728977392e+01  ,3.055564036526e+01  
  1.815515662773e+04  ,4.292649134102e+01  ,3.055484043252e+01  
  1.819700858610e+04  ,4.292568935454e+01  ,3.055403695315e+01  
  1.823895702319e+04  ,4.292488379944e+01  ,3.055322991210e+01  
  1.828100216142e+04  ,4.292407466066e+01  ,3.055241929424e+01  
  1.832314422371e+04  ,4.292326192310e+01  ,3.055160508446e+01  
  1.836538343348e+04  ,4.292244557151e+01  ,3.055078726750e+01  
  1.840772001469e+04  ,4.292162559072e+01  ,3.054996582813e+01  
  1.845015419179e+04  ,4.292080196540e+01  ,3.054914075099e+01  
  1.849268618978e+04  ,4.291997468018e+01  ,3.054831202069e+01  
  1.853531623414e+04  ,4.291914371965e+01  ,3.054747962180e+01  
  1.857804455091e+04  ,4.291830906833e+01  ,3.054664353878e+01  
  1.862087136662e+04  ,4.291747071070e+01  ,3.054580375609e+01  
  1.866379690834e+04  ,4.291662863113e+01  ,3.054496025808e+01  
  1.870682140365e+04  ,4.291578281399e+01  ,3.054411302909e+01  
  1.874994508067e+04  ,4.291493324356e+01  ,3.054326205337e+01  
  1.879316816803e+04  ,4.291407990404e+01  ,3.054240731507e+01  
  1.883649089489e+04  ,4.291322277961e+01  ,3.054154879836e+01  
  1.887991349096e+04  ,4.291236185439e+01  ,3.054068648734e+01  
  1.892343618645e+04  ,4.291149711237e+01  ,3.053982036594e+01  
  1.896705921211e+04  ,4.291062853759e+01  ,3.053895041819e+01  
  1.901078279923e+04  ,4.290975611391e+01  ,3.053807662792e+01  
  1.905460717963e+04  ,4.290887982525e+01  ,3.053719897902e+01  
  1.909853258566e+04  ,4.290799965536e+01  ,3.053631745521e+01  
  1.914255925021e+04  ,4.290711558797e+01  ,3.053543204019e+01  
  1.918668740670e+04  ,4.290622760677e+01  ,3.053454271763e+01  
  1.923091728910e+04  ,4.290533569538e+01  ,3.053364947109e+01  
  1.927524913190e+04  ,4.290443983733e+01  ,3.053275228413e+01  
  1.931968317016e+04  ,4.290354001613e+01  ,3.053185114019e+01  
  1.936421963946e+04  ,4.290263621519e+01  ,3.053094602265e+01  
  1.940885877592e+04  ,4.290172841784e+01  ,3.053003691483e+01  
  1.945360081622e+04  ,4.290081660746e+01  ,3.052912380006e+01  
  1.949844599758e+04  ,4.289990076721e+01  ,3.052820666149e+01  
  1.954339455775e+04  ,4.289898088029e+01  ,3.052728548231e+01  
  1.958844673506e+04  ,4.289805692980e+01  ,3.052636024556e+01  
  1.963360276836e+04  ,4.289712889881e+01  ,3.052543093428e+01  
  1.967886289706e+04  ,4.289619677027e+01  ,3.052449753143e+01  
  1.972422736114e+04  ,4.289526052713e+01  ,3.052356001989e+01  
  1.976969640111e+04  ,4.289432015223e+01  ,3.052261838250e+01  
  1.981527025805e+04  ,4.289337562834e+01  ,3.052167260201e+01  
  1.986094917357e+04  ,4.289242693823e+01  ,3.052072266113e+01  
  1.990673338987e+04  ,4.289147406452e+01  ,3.051976854249e+01  
  1.995262314968e+04  ,4.289051698984e+01  ,3.051881022867e+01  
  1.999861869632e+04  ,4.288955569669e+01  ,3.051784770216e+01  
  2.004472027365e+04  ,4.288859016758e+01  ,3.051688094542e+01  
  2.009092812608e+04  ,4.288762038486e+01  ,3.051590994079e+01  
  2.013724249862e+04  ,4.288664633092e+01  ,3.051493467064e+01  
  2.018366363681e+04  ,4.288566798800e+01  ,3.051395511716e+01  
  2.023019178678e+04  ,4.288468533831e+01  ,3.051297126257e+01  
  2.027682719521e+04  ,4.288369836397e+01  ,3.051198308895e+01  
  2.032357010936e+04  ,4.288270704710e+01  ,3.051099057838e+01  
  2.037042077705e+04  ,4.288171136968e+01  ,3.050999371281e+01  
  2.041737944669e+04  ,4.288071131365e+01  ,3.050899247419e+01  
  2.046444636724e+04  ,4.287970686090e+01  ,3.050798684436e+01  
  2.051162178825e+04  ,4.287869799322e+01  ,3.050697680510e+01  
  2.055890595984e+04  ,4.287768469235e+01  ,3.050596233810e+01  
  2.060629913270e+04  ,4.287666694000e+01  ,3.050494342506e+01  
  2.065380155810e+04  ,4.287564471773e+01  ,3.050392004753e+01  
  2.070141348791e+04  ,4.287461800713e+01  ,3.050289218705e+01  
  2.074913517454e+04  ,4.287358678963e+01  ,3.050185982504e+01  
  2.079696687103e+04  ,4.287255104665e+01  ,3.050082294289e+01  
  2.084490883097e+04  ,4.287151075955e+01  ,3.049978152194e+01  
  2.089296130854e+04  ,4.287046590957e+01  ,3.049873554341e+01  
  2.094112455850e+04  ,4.286941647792e+01  ,3.049768498846e+01  
  2.098939883623e+04  ,4.286836244575e+01  ,3.049662983825e+01  
  2.103778439766e+04  ,4.286730379410e+01  ,3.049557007378e+01  
  2.108628149933e+04  ,4.286624050397e+01  ,3.049450567603e+01  
  2.113489039836e+04  ,4.286517255629e+01  ,3.049343662592e+01  
  2.118361135248e+04  ,4.286409993196e+01  ,3.049236290430e+01  
  2.123244462000e+04  ,4.286302261171e+01  ,3.049128449188e+01  
  2.128139045982e+04  ,4.286194057627e+01  ,3.049020136938e+01  
  2.133044913146e+04  ,4.286085380632e+01  ,3.048911351747e+01  
  2.137962089502e+04  ,4.285976228245e+01  ,3.048802091668e+01  
  2.142890601120e+04  ,4.285866598513e+01  ,3.048692354749e+01  
  2.147830474130e+04  ,4.285756489483e+01  ,3.048582139032e+01  
  2.152781734724e+04  ,4.285645899189e+01  ,3.048471442552e+01  
  2.157744409152e+04  ,4.285534825667e+01  ,3.048360263339e+01  
  2.162718523727e+04  ,4.285423266934e+01  ,3.048248599411e+01  
  2.167704104819e+04  ,4.285311221011e+01  ,3.048136448785e+01  
  2.172701178863e+04  ,4.285198685904e+01  ,3.048023809466e+01  
  2.177709772353e+04  ,4.285085659617e+01  ,3.047910679454e+01  
  2.182729911842e+04  ,4.284972140144e+01  ,3.047797056742e+01  
  2.187761623949e+04  ,4.284858125472e+01  ,3.047682939314e+01  
  2.192804935350e+04  ,4.284743613584e+01  ,3.047568325153e+01  
  2.197859872784e+04  ,4.284628602449e+01  ,3.047453212223e+01  
  2.202926463053e+04  ,4.284513090040e+01  ,3.047337598496e+01  
  2.208004733018e+04  ,4.284397074312e+01  ,3.047221481926e+01  
  2.213094709605e+04  ,4.284280553216e+01  ,3.047104860461e+01  
  2.218196419800e+04  ,4.284163524698e+01  ,3.046987732044e+01  
  2.223309890651e+04  ,4.284045986698e+01  ,3.046870094614e+01  
  2.228435149270e+04  ,4.283927937144e+01  ,3.046751946097e+01  
  2.233572222830e+04  ,4.283809373961e+01  ,3.046633284413e+01  
  2.238721138568e+04  ,4.283690295062e+01  ,3.046514107478e+01  
  2.243881923782e+04  ,4.283570698360e+01  ,3.046394413198e+01  
  2.249054605835e+04  ,4.283450581750e+01  ,3.046274199470e+01  
  2.254239212152e+04  ,4.283329943132e+01  ,3.046153464189e+01  
  2.259435770220e+04  ,4.283208780390e+01  ,3.046032205238e+01  
  2.264644307593e+04  ,4.283087091403e+01  ,3.045910420495e+01  
  2.269864851883e+04  ,4.282964874045e+01  ,3.045788107830e+01  
  2.275097430772e+04  ,4.282842126179e+01  ,3.045665265106e+01  
  2.280342072000e+04  ,4.282718845665e+01  ,3.045541890178e+01  
  2.285598803375e+04  ,4.282595030348e+01  ,3.045417980892e+01  
  2.290867652767e+04  ,4.282470678074e+01  ,3.045293535091e+01  
  2.296148648112e+04  ,4.282345786680e+01  ,3.045168550610e+01  
  2.301441817408e+04  ,4.282220353990e+01  ,3.045043025272e+01  
  2.306747188720e+04  ,4.282094377825e+01  ,3.044916956894e+01  
  2.312064790175e+04  ,4.281967855998e+01  ,3.044790343289e+01  
  2.317394649968e+04  ,4.281840786316e+01  ,3.044663182260e+01  
  2.322736796357e+04  ,4.281713166578e+01  ,3.044535471604e+01  
  2.328091257664e+04  ,4.281584994570e+01  ,3.044407209108e+01  
  2.333458062280e+04  ,4.281456268076e+01  ,3.044278392552e+01  
  2.338837238659e+04  ,4.281326984875e+01  ,3.044149019713e+01  
  2.344228815319e+04  ,4.281197142732e+01  ,3.044019088354e+01  
  2.349632820848e+04  ,4.281066739406e+01  ,3.043888596235e+01  
  2.355049283895e+04  ,4.280935772652e+01  ,3.043757541104e+01  
  2.360478233180e+04  ,4.280804240212e+01  ,3.043625920707e+01  
  2.365919697485e+04  ,4.280672139832e+01  ,3.043493732781e+01  
  2.371373705661e+04  ,4.280539469231e+01  ,3.043360975051e+01  
  2.376840286624e+04  ,4.280406226137e+01  ,3.043227645237e+01  
  2.382319469358e+04  ,4.280272408267e+01  ,3.043093741057e+01  
  2.387811282913e+04  ,4.280138013321e+01  ,3.042959260208e+01  
  2.393315756405e+04  ,4.280003039006e+01  ,3.042824200397e+01  
  2.398832919019e+04  ,4.279867483008e+01  ,3.042688559307e+01  
  2.404362800006e+04  ,4.279731343016e+01  ,3.042552334624e+01  
  2.409905428686e+04  ,4.279594616703e+01  ,3.042415524021e+01  
  2.415460834444e+04  ,4.279457301738e+01  ,3.042278125166e+01  
  2.421029046736e+04  ,4.279319395786e+01  ,3.042140135718e+01  
  2.426610095082e+04  ,4.279180896495e+01  ,3.042001553329e+01  
  2.432204009073e+04  ,4.279041801512e+01  ,3.041862375640e+01  
  2.437810818368e+04  ,4.278902108479e+01  ,3.041722600292e+01  
  2.443430552693e+04  ,4.278761815022e+01  ,3.041582224910e+01  
  2.449063241844e+04  ,4.278620918763e+01  ,3.041441247115e+01  
  2.454708915684e+04  ,4.278479417320e+01  ,3.041299664521e+01  
  2.460367604147e+04  ,4.278337308296e+01  ,3.041157474731e+01  
  2.466039337234e+04  ,4.278194589293e+01  ,3.041014675345e+01  
  2.471724145016e+04  ,4.278051257900e+01  ,3.040871263951e+01  
  2.477422057633e+04  ,4.277907311703e+01  ,3.040727238132e+01  
  2.483133105295e+04  ,4.277762748275e+01  ,3.040582595459e+01  
  2.488857318282e+04  ,4.277617565186e+01  ,3.040437333502e+01  
  2.494594726942e+04  ,4.277471759993e+01  ,3.040291449816e+01  
  2.500345361696e+04  ,4.277325330250e+01  ,3.040144941951e+01  
  2.506109253032e+04  ,4.277178273501e+01  ,3.039997807454e+01  
  2.511886431509e+04  ,4.277030587283e+01  ,3.039850043855e+01  
  2.517676927758e+04  ,4.276882269125e+01  ,3.039701648684e+01  
  2.523480772480e+04  ,4.276733316543e+01  ,3.039552619456e+01  
  2.529297996446e+04  ,4.276583727056e+01  ,3.039402953687e+01  
  2.535128630497e+04  ,4.276433498165e+01  ,3.039252648878e+01  
  2.540972705549e+04  ,4.276282627366e+01  ,3.039101702521e+01  
  2.546830252584e+04  ,4.276131112151e+01  ,3.038950112109e+01  
  2.552701302661e+04  ,4.275978949999e+01  ,3.038797875117e+01  
  2.558585886905e+04  ,4.275826138382e+01  ,3.038644989017e+01  
  2.564484036517e+04  ,4.275672674769e+01  ,3.038491451276e+01  
  2.570395782768e+04  ,4.275518556611e+01  ,3.038337259344e+01  
  2.576321157002e+04  ,4.275363781365e+01  ,3.038182410675e+01  
  2.582260190634e+04  ,4.275208346464e+01  ,3.038026902703e+01  
  2.588212915152e+04  ,4.275052249345e+01  ,3.037870732860e+01  
  2.594179362118e+04  ,4.274895487435e+01  ,3.037713898575e+01  
  2.600159563165e+04  ,4.274738058147e+01  ,3.037556397256e+01  
  2.606153549998e+04  ,4.274579958894e+01  ,3.037398226316e+01  
  2.612161354399e+04  ,4.274421187076e+01  ,3.037239383155e+01  
  2.618183008218e+04  ,4.274261740083e+01  ,3.037079865158e+01  
  2.624218543384e+04  ,4.274101615304e+01  ,3.036919669717e+01  
  2.630267991895e+04  ,4.273940810115e+01  ,3.036758794203e+01  
  2.636331385825e+04  ,4.273779321886e+01  ,3.036597235985e+01  
  2.642408757321e+04  ,4.273617147976e+01  ,3.036434992422e+01  
  2.648500138606e+04  ,4.273454285737e+01  ,3.036272060863e+01  
  2.654605561975e+04  ,4.273290732516e+01  ,3.036108438655e+01  
  2.660725059798e+04  ,4.273126485648e+01  ,3.035944123132e+01  
  2.666858664521e+04  ,4.272961542465e+01  ,3.035779111621e+01  
  2.673006408663e+04  ,4.272795900284e+01  ,3.035613401440e+01  
  2.679168324818e+04  ,4.272629556423e+01  ,3.035446989905e+01  
  2.685344445658e+04  ,4.272462508177e+01  ,3.035279874313e+01  
  2.691534803926e+04  ,4.272294752852e+01  ,3.035112051962e+01  
