  Frequency            , dB( V(Vs4)/ V(Ve))   
  4.092606597299e+04  ,4.245512706859e+01  
  4.102041029865e+04  ,4.245512342538e+01  
  4.111497211044e+04  ,4.245511976214e+01  
  4.120975190972e+04  ,4.245511607873e+01  
  4.130475019901e+04  ,4.245511237511e+01  
  4.139996748196e+04  ,4.245510865118e+01  
  4.149540426343e+04  ,4.245510490688e+01  
  4.159106104939e+04  ,4.245510114214e+01  
  4.168693834702e+04  ,4.245509735682e+01  
  4.178303666465e+04  ,4.245509355091e+01  
  4.187935651178e+04  ,4.245508972427e+01  
  4.197589839909e+04  ,4.245508587688e+01  
  4.207266283843e+04  ,4.245508200860e+01  
  4.216965034285e+04  ,4.245507811940e+01  
  4.226686142655e+04  ,4.245507420916e+01  
  4.236429660494e+04  ,4.245507027783e+01  
  4.246195639462e+04  ,4.245506632528e+01  
  4.255984131336e+04  ,4.245506235148e+01  
  4.265795188015e+04  ,4.245505835628e+01  
  4.275628861515e+04  ,4.245505433966e+01  
  4.285485203973e+04  ,4.245505030150e+01  
  4.295364267648e+04  ,4.245504624170e+01  
  4.305266104916e+04  ,4.245504216024e+01  
  4.315190768277e+04  ,4.245503805698e+01  
  4.325138310349e+04  ,4.245503393183e+01  
  4.335108783874e+04  ,4.245502978473e+01  
  4.345102241715e+04  ,4.245502561556e+01  
  4.355118736855e+04  ,4.245502142428e+01  
  4.365158322401e+04  ,4.245501721075e+01  
  4.375221051581e+04  ,4.245501297491e+01  
  4.385306977749e+04  ,4.245500871664e+01  
  4.395416154377e+04  ,4.245500443590e+01  
  4.405548635064e+04  ,4.245500013256e+01  
  4.415704473532e+04  ,4.245499580655e+01  
  4.425883723625e+04  ,4.245499145775e+01  
  4.436086439313e+04  ,4.245498708608e+01  
  4.446312674690e+04  ,4.245498269150e+01  
  4.456562483974e+04  ,4.245497827383e+01  
  4.466835921509e+04  ,4.245497383303e+01  
  4.477133041763e+04  ,4.245496936898e+01  
  4.487453899330e+04  ,4.245496488161e+01  
  4.497798548932e+04  ,4.245496037081e+01  
  4.508167045413e+04  ,4.245495583650e+01  
  4.518559443748e+04  ,4.245495127855e+01  
  4.528975799035e+04  ,4.245494669689e+01  
  4.539416166501e+04  ,4.245494209142e+01  
  4.549880601499e+04  ,4.245493746206e+01  
  4.560369159512e+04  ,4.245493280866e+01  
  4.570881896148e+04  ,4.245492813117e+01  
  4.581418867144e+04  ,4.245492342947e+01  
  4.591980128368e+04  ,4.245491870347e+01  
  4.602565735812e+04  ,4.245491395307e+01  
  4.613175745603e+04  ,4.245490917815e+01  
  4.623810213991e+04  ,4.245490437862e+01  
  4.634469197362e+04  ,4.245489955439e+01  
  4.645152752226e+04  ,4.245489470535e+01  
  4.655860935228e+04  ,4.245488983137e+01  
  4.666593803142e+04  ,4.245488493240e+01  
  4.677351412871e+04  ,4.245488000831e+01  
  4.688133821451e+04  ,4.245487505900e+01  
  4.698941086051e+04  ,4.245487008433e+01  
  4.709773263968e+04  ,4.245486508425e+01  
  4.720630412635e+04  ,4.245486005861e+01  
  4.731512589614e+04  ,4.245485500734e+01  
  4.742419852601e+04  ,4.245484993028e+01  
  4.753352259427e+04  ,4.245484482739e+01  
  4.764309868053e+04  ,4.245483969854e+01  
  4.775292736576e+04  ,4.245483454358e+01  
  4.786300923225e+04  ,4.245482936243e+01  
  4.797334486366e+04  ,4.245482415501e+01  
  4.808393484496e+04  ,4.245481892117e+01  
  4.819477976250e+04  ,4.245481366079e+01  
  4.830588020397e+04  ,4.245480837381e+01  
  4.841723675840e+04  ,4.245480306005e+01  
  4.852885001620e+04  ,4.245479771946e+01  
  4.864072056913e+04  ,4.245479235190e+01  
  4.875284901033e+04  ,4.245478695724e+01  
  4.886523593427e+04  ,4.245478153539e+01  
  4.897788193683e+04  ,4.245477608622e+01  
  4.909078761525e+04  ,4.245477060965e+01  
  4.920395356813e+04  ,4.245476510552e+01  
  4.931738039548e+04  ,4.245475957371e+01  
  4.943106869867e+04  ,4.245475401416e+01  
  4.954501908047e+04  ,4.245474842668e+01  
  4.965923214502e+04  ,4.245474281121e+01  
  4.977370849788e+04  ,4.245473716759e+01  
  4.988844874599e+04  ,4.245473149573e+01  
  5.000345349769e+04  ,4.245472579550e+01  
  5.011872336271e+04  ,4.245472006677e+01  
  5.023425895223e+04  ,4.245471430943e+01  
  5.035006087878e+04  ,4.245470852333e+01  
  5.046612975634e+04  ,4.245470270839e+01  
  5.058246620030e+04  ,4.245469686448e+01  
  5.069907082746e+04  ,4.245469099145e+01  
  5.081594425604e+04  ,4.245468508920e+01  
  5.093308710571e+04  ,4.245467915756e+01  
  5.105049999753e+04  ,4.245467319646e+01  
  5.116818355402e+04  ,4.245466720576e+01  
  5.128613839912e+04  ,4.245466118532e+01  
  5.140436515823e+04  ,4.245465513502e+01  
  5.152286445816e+04  ,4.245464905473e+01  
  5.164163692719e+04  ,4.245464294431e+01  
  5.176068319504e+04  ,4.245463680364e+01  
  5.188000389288e+04  ,4.245463063260e+01  
  5.199959965334e+04  ,4.245462443104e+01  
  5.211947111049e+04  ,4.245461819886e+01  
  5.223961889990e+04  ,4.245461193588e+01  
  5.236004365856e+04  ,4.245460564202e+01  
  5.248074602496e+04  ,4.245459931710e+01  
  5.260172663906e+04  ,4.245459296104e+01  
  5.272298614227e+04  ,4.245458657363e+01  
  5.284452517750e+04  ,4.245458015479e+01  
  5.296634438915e+04  ,4.245457370438e+01  
  5.308844442309e+04  ,4.245456722225e+01  
  5.321082592667e+04  ,4.245456070825e+01  
  5.333348954875e+04  ,4.245455416229e+01  
  5.345643593968e+04  ,4.245454758418e+01  
  5.357966575132e+04  ,4.245454097380e+01  
  5.370317963701e+04  ,4.245453433102e+01  
  5.382697825162e+04  ,4.245452765571e+01  
  5.395106225150e+04  ,4.245452094766e+01  
  5.407543229454e+04  ,4.245451420680e+01  
  5.420008904015e+04  ,4.245450743296e+01  
  5.432503314923e+04  ,4.245450062602e+01  
  5.445026528423e+04  ,4.245449378579e+01  
  5.457578610911e+04  ,4.245448691216e+01  
  5.470159628938e+04  ,4.245448000498e+01  
  5.482769649207e+04  ,4.245447306409e+01  
  5.495408738575e+04  ,4.245446608937e+01  
  5.508076964053e+04  ,4.245445908065e+01  
  5.520774392806e+04  ,4.245445203776e+01  
  5.533501092156e+04  ,4.245444496061e+01  
  5.546257129578e+04  ,4.245443784897e+01  
  5.559042572703e+04  ,4.245443070277e+01  
  5.571857489318e+04  ,4.245442352184e+01  
  5.584701947367e+04  ,4.245441630599e+01  
  5.597576014950e+04  ,4.245440905508e+01  
  5.610479760323e+04  ,4.245440176898e+01  
  5.623413251902e+04  ,4.245439444753e+01  
  5.636376558258e+04  ,4.245438709054e+01  
  5.649369748122e+04  ,4.245437969790e+01  
  5.662392890381e+04  ,4.245437226943e+01  
  5.675446054084e+04  ,4.245436480497e+01  
  5.688529308437e+04  ,4.245435730440e+01  
  5.701642722806e+04  ,4.245434976749e+01  
  5.714786366717e+04  ,4.245434219413e+01  
  5.727960309857e+04  ,4.245433458416e+01  
  5.741164622072e+04  ,4.245432693738e+01  
  5.754399373370e+04  ,4.245431925371e+01  
  5.767664633921e+04  ,4.245431153290e+01  
  5.780960474056e+04  ,4.245430377481e+01  
  5.794286964267e+04  ,4.245429597929e+01  
  5.807644175212e+04  ,4.245428814618e+01  
  5.821032177707e+04  ,4.245428027531e+01  
  5.834451042736e+04  ,4.245427236650e+01  
  5.847900841443e+04  ,4.245426441959e+01  
  5.861381645139e+04  ,4.245425643442e+01  
  5.874893525296e+04  ,4.245424841079e+01  
  5.888436553554e+04  ,4.245424034855e+01  
  5.902010801717e+04  ,4.245423224756e+01  
  5.915616341753e+04  ,4.245422410762e+01  
  5.929253245798e+04  ,4.245421592855e+01  
  5.942921586154e+04  ,4.245420771019e+01  
  5.956621435289e+04  ,4.245419945235e+01  
  5.970352865837e+04  ,4.245419115487e+01  
  5.984115950602e+04  ,4.245418281756e+01  
  5.997910762554e+04  ,4.245417444027e+01  
  6.011737374831e+04  ,4.245416602280e+01  
  6.025595860742e+04  ,4.245415756497e+01  
  6.039486293762e+04  ,4.245414906661e+01  
  6.053408747538e+04  ,4.245414052756e+01  
  6.067363295884e+04  ,4.245413194759e+01  
  6.081350012786e+04  ,4.245412332656e+01  
  6.095368972400e+04  ,4.245411466427e+01  
  6.109420249054e+04  ,4.245410596054e+01  
  6.123503917246e+04  ,4.245409721519e+01  
  6.137620051646e+04  ,4.245408842801e+01  
  6.151768727097e+04  ,4.245407959888e+01  
  6.165950018613e+04  ,4.245407072752e+01  
  6.180164001383e+04  ,4.245406181382e+01  
  6.194410750766e+04  ,4.245405285752e+01  
  6.208690342299e+04  ,4.245404385852e+01  
  6.223002851690e+04  ,4.245403481655e+01  
  6.237348354823e+04  ,4.245402573145e+01  
  6.251726927755e+04  ,4.245401660305e+01  
  6.266138646722e+04  ,4.245400743112e+01  
  6.280583588132e+04  ,4.245399821545e+01  
  6.295061828570e+04  ,4.245398895593e+01  
  6.309573444800e+04  ,4.245397965227e+01  
  6.324118513761e+04  ,4.245397030431e+01  
  6.338697112568e+04  ,4.245396091187e+01  
  6.353309318516e+04  ,4.245395147470e+01  
  6.367955209078e+04  ,4.245394199266e+01  
  6.382634861904e+04  ,4.245393246553e+01  
  6.397348354825e+04  ,4.245392289308e+01  
  6.412095765850e+04  ,4.245391327514e+01  
  6.426877173169e+04  ,4.245390361148e+01  
  6.441692655150e+04  ,4.245389390193e+01  
  6.456542290345e+04  ,4.245388414625e+01  
  6.471426157484e+04  ,4.245387434426e+01  
  6.486344335481e+04  ,4.245386449574e+01  
  6.501296903429e+04  ,4.245385460048e+01  
  6.516283940607e+04  ,4.245384465828e+01  
  6.531305526473e+04  ,4.245383466890e+01  
  6.546361740671e+04  ,4.245382463216e+01  
  6.561452663027e+04  ,4.245381454784e+01  
  6.576578373553e+04  ,4.245380441572e+01  
  6.591738952442e+04  ,4.245379423558e+01  
  6.606934480074e+04  ,4.245378400724e+01  
  6.622165037016e+04  ,4.245377373045e+01  
  6.637430704017e+04  ,4.245376340496e+01  
  6.652731562016e+04  ,4.245375303064e+01  
  6.668067692135e+04  ,4.245374260719e+01  
  6.683439175684e+04  ,4.245373213444e+01  
  6.698846094164e+04  ,4.245372161213e+01  
  6.714288529258e+04  ,4.245371104007e+01  
  6.729766562841e+04  ,4.245370041803e+01  
  6.745280276977e+04  ,4.245368974578e+01  
  6.760829753918e+04  ,4.245367902305e+01  
  6.776415076105e+04  ,4.245366824969e+01  
  6.792036326170e+04  ,4.245365742541e+01  
  6.807693586936e+04  ,4.245364655005e+01  
  6.823386941415e+04  ,4.245363562330e+01  
  6.839116472813e+04  ,4.245362464497e+01  
  6.854882264525e+04  ,4.245361361483e+01  
  6.870684400141e+04  ,4.245360253262e+01  
  6.886522963441e+04  ,4.245359139817e+01  
  6.902398038401e+04  ,4.245358021116e+01  
  6.918309709188e+04  ,4.245356897140e+01  
  6.934258060164e+04  ,4.245355767864e+01  
  6.950243175886e+04  ,4.245354633266e+01  
  6.966265141106e+04  ,4.245353493319e+01  
  6.982324040770e+04  ,4.245352348001e+01  
  6.998419960021e+04  ,4.245351197287e+01  
  7.014552984198e+04  ,4.245350041151e+01  
  7.030723198837e+04  ,4.245348879572e+01  
  7.046930689670e+04  ,4.245347712524e+01  
  7.063175542628e+04  ,4.245346539981e+01  
  7.079457843840e+04  ,4.245345361920e+01  
  7.095777679632e+04  ,4.245344178315e+01  
  7.112135136531e+04  ,4.245342989140e+01  
  7.128530301263e+04  ,4.245341794371e+01  
  7.144963260753e+04  ,4.245340593984e+01  
  7.161434102127e+04  ,4.245339387951e+01  
  7.177942912712e+04  ,4.245338176249e+01  
  7.194489780035e+04  ,4.245336958849e+01  
  7.211074791827e+04  ,4.245335735729e+01  
  7.227698036020e+04  ,4.245334506860e+01  
  7.244359600748e+04  ,4.245333272219e+01  
  7.261059574350e+04  ,4.245332031777e+01  
  7.277798045366e+04  ,4.245330785510e+01  
  7.294575102544e+04  ,4.245329533389e+01  
  7.311390834832e+04  ,4.245328275389e+01  
  7.328245331387e+04  ,4.245327011486e+01  
  7.345138681569e+04  ,4.245325741649e+01  
  7.362070974945e+04  ,4.245324465853e+01  
  7.379042301289e+04  ,4.245323184069e+01  
  7.396052750580e+04  ,4.245321896273e+01  
  7.413102413007e+04  ,4.245320602438e+01  
  7.430191378965e+04  ,4.245319302532e+01  
  7.447319739058e+04  ,4.245317996531e+01  
  7.464487584099e+04  ,4.245316684409e+01  
  7.481695005110e+04  ,4.245315366135e+01  
  7.498942093323e+04  ,4.245314041681e+01  
  7.516228940180e+04  ,4.245312711024e+01  
  7.533555637335e+04  ,4.245311374129e+01  
  7.550922276652e+04  ,4.245310030969e+01  
  7.568328950208e+04  ,4.245308681519e+01  
  7.585775750290e+04  ,4.245307325748e+01  
  7.603262769400e+04  ,4.245305963631e+01  
  7.620790100252e+04  ,4.245304595132e+01  
  7.638357835775e+04  ,4.245303220228e+01  
  7.655966069111e+04  ,4.245301838889e+01  
  7.673614893616e+04  ,4.245300451084e+01  
  7.691304402864e+04  ,4.245299056785e+01  
  7.709034690642e+04  ,4.245297655962e+01  
  7.726805850955e+04  ,4.245296248582e+01  
  7.744617978023e+04  ,4.245294834622e+01  
  7.762471166285e+04  ,4.245293414047e+01  
  7.780365510396e+04  ,4.245291986829e+01  
  7.798301105231e+04  ,4.245290552940e+01  
  7.816278045881e+04  ,4.245289112343e+01  
  7.834296427660e+04  ,4.245287665014e+01  
  7.852356346099e+04  ,4.245286210918e+01  
  7.870457896949e+04  ,4.245284750028e+01  
  7.888601176183e+04  ,4.245283282309e+01  
  7.906786279996e+04  ,4.245281807733e+01  
  7.925013304803e+04  ,4.245280326269e+01  
  7.943282347241e+04  ,4.245278837882e+01  
  7.961593504171e+04  ,4.245277342546e+01  
  7.979946872678e+04  ,4.245275840222e+01  
  7.998342550068e+04  ,4.245274330888e+01  
  8.016780633875e+04  ,4.245272814505e+01  
  8.035261221854e+04  ,4.245271291043e+01  
  8.053784411989e+04  ,4.245269760467e+01  
  8.072350302486e+04  ,4.245268222748e+01  
  8.090958991782e+04  ,4.245266677854e+01  
  8.109610578536e+04  ,4.245265125749e+01  
  8.128305161639e+04  ,4.245263566400e+01  
  8.147042840206e+04  ,4.245261999779e+01  
  8.165823713584e+04  ,4.245260425849e+01  
  8.184647881346e+04  ,4.245258844577e+01  
  8.203515443296e+04  ,4.245257255931e+01  
  8.222426499469e+04  ,4.245255659875e+01  
  8.241381150128e+04  ,4.245254056376e+01  
  8.260379495770e+04  ,4.245252445402e+01  
  8.279421637121e+04  ,4.245250826919e+01  
  8.298507675142e+04  ,4.245249200890e+01  
  8.317637711025e+04  ,4.245247567282e+01  
  8.336811846194e+04  ,4.245245926058e+01  
  8.356030182310e+04  ,4.245244277188e+01  
  8.375292821267e+04  ,4.245242620635e+01  
  8.394599865192e+04  ,4.245240956363e+01  
  8.413951416450e+04  ,4.245239284336e+01  
  8.433347577641e+04  ,4.245237604521e+01  
  8.452788451601e+04  ,4.245235916884e+01  
  8.472274141404e+04  ,4.245234221384e+01  
  8.491804750361e+04  ,4.245232517990e+01  
  8.511380382022e+04  ,4.245230806662e+01  
  8.531001140174e+04  ,4.245229087367e+01  
  8.550667128845e+04  ,4.245227360069e+01  
  8.570378452301e+04  ,4.245225624728e+01  
  8.590135215052e+04  ,4.245223881308e+01  
  8.609937521844e+04  ,4.245222129775e+01  
  8.629785477667e+04  ,4.245220370089e+01  
  8.649679187755e+04  ,4.245218602214e+01  
  8.669618757580e+04  ,4.245216826113e+01  
  8.689604292861e+04  ,4.245215041748e+01  
  8.709635899559e+04  ,4.245213249083e+01  
  8.729713683879e+04  ,4.245211448074e+01  
  8.749837752272e+04  ,4.245209638692e+01  
  8.770008211434e+04  ,4.245207820890e+01  
  8.790225168307e+04  ,4.245205994637e+01  
  8.810488730078e+04  ,4.245204159887e+01  
  8.830799004183e+04  ,4.245202316609e+01  
  8.851156098306e+04  ,4.245200464759e+01  
  8.871560120377e+04  ,4.245198604298e+01  
  8.892011178577e+04  ,4.245196735186e+01  
  8.912509381335e+04  ,4.245194857388e+01  
  8.933054837331e+04  ,4.245192970861e+01  
  8.953647655494e+04  ,4.245191075565e+01  
  8.974287945005e+04  ,4.245189171458e+01  
  8.994975815298e+04  ,4.245187258505e+01  
  9.015711376057e+04  ,4.245185336661e+01  
  9.036494737221e+04  ,4.245183405886e+01  
  9.057326008980e+04  ,4.245181466145e+01  
  9.078205301779e+04  ,4.245179517387e+01  
  9.099132726320e+04  ,4.245177559578e+01  
  9.120108393557e+04  ,4.245175592675e+01  
  9.141132414700e+04  ,4.245173616634e+01  
  9.162204901218e+04  ,4.245171631415e+01  
  9.183325964833e+04  ,4.245169636978e+01  
  9.204495717529e+04  ,4.245167633277e+01  
  9.225714271545e+04  ,4.245165620272e+01  
  9.246981739380e+04  ,4.245163597920e+01  
  9.268298233791e+04  ,4.245161566179e+01  
  9.289663867797e+04  ,4.245159525004e+01  
  9.311078754676e+04  ,4.245157474355e+01  
  9.332543007967e+04  ,4.245155414187e+01  
  9.354056741473e+04  ,4.245153344454e+01  
  9.375620069256e+04  ,4.245151265115e+01  
  9.397233105644e+04  ,4.245149176126e+01  
  9.418895965226e+04  ,4.245147077442e+01  
  9.440608762857e+04  ,4.245144969018e+01  
  9.462371613655e+04  ,4.245142850813e+01  
  9.484184633006e+04  ,4.245140722778e+01  
  9.506047936560e+04  ,4.245138584867e+01  
  9.527961640234e+04  ,4.245136437041e+01  
  9.549925860212e+04  ,4.245134279247e+01  
  9.571940712946e+04  ,4.245132111448e+01  
  9.594006315157e+04  ,4.245129933590e+01  
  9.616122783834e+04  ,4.245127745632e+01  
  9.638290236237e+04  ,4.245125547525e+01  
  9.660508789896e+04  ,4.245123339226e+01  
  9.682778562610e+04  ,4.245121120684e+01  
  9.705099672452e+04  ,4.245118891855e+01  
  9.727472237767e+04  ,4.245116652689e+01  
  9.749896377171e+04  ,4.245114403143e+01  
  9.772372209556e+04  ,4.245112143165e+01  
  9.794899854084e+04  ,4.245109872710e+01  
  9.817479430197e+04  ,4.245107591732e+01  
  9.840111057609e+04  ,4.245105300177e+01  
  9.862794856309e+04  ,4.245102997999e+01  
  9.885530946567e+04  ,4.245100685155e+01  
  9.908319448925e+04  ,4.245098361587e+01  
  9.931160484207e+04  ,4.245096027250e+01  
  9.954054173513e+04  ,4.245093682096e+01  
  9.977000638223e+04  ,4.245091326074e+01  
  9.999999999997e+04  ,4.245088959131e+01  
  1.002305238078e+05  ,4.245086581224e+01  
  1.004615790278e+05  ,4.245084192298e+01  
  1.006931668852e+05  ,4.245081792304e+01  
  1.009252886076e+05  ,4.245079381189e+01  
  1.011579454260e+05  ,4.245076958905e+01  
  1.013911385736e+05  ,4.245074525401e+01  
  1.016248692870e+05  ,4.245072080622e+01  
  1.018591388054e+05  ,4.245069624520e+01  
  1.020939483707e+05  ,4.245067157041e+01  
  1.023292992280e+05  ,4.245064678134e+01  
  1.025651926251e+05  ,4.245062187744e+01  
  1.028016298126e+05  ,4.245059685822e+01  
  1.030386120441e+05  ,4.245057172314e+01  
  1.032761405761e+05  ,4.245054647166e+01  
  1.035142166679e+05  ,4.245052110325e+01  
  1.037528415818e+05  ,4.245049561738e+01  
  1.039920165829e+05  ,4.245047001349e+01  
  1.042317429393e+05  ,4.245044429107e+01  
  1.044720219221e+05  ,4.245041844958e+01  
  1.047128548051e+05  ,4.245039248843e+01  
  1.049542428652e+05  ,4.245036640710e+01  
  1.051961873823e+05  ,4.245034020503e+01  
  1.054386896391e+05  ,4.245031388169e+01  
  1.056817509213e+05  ,4.245028743650e+01  
  1.059253725177e+05  ,4.245026086890e+01  
  1.061695557198e+05  ,4.245023417836e+01  
  1.064143018224e+05  ,4.245020736427e+01  
  1.066596121230e+05  ,4.245018042608e+01  
  1.069054879222e+05  ,4.245015336324e+01  
  1.071519305237e+05  ,4.245012617517e+01  
  1.073989412341e+05  ,4.245009886128e+01  
  1.076465213630e+05  ,4.245007142101e+01  
  1.078946722230e+05  ,4.245004385379e+01  
  1.081433951298e+05  ,4.245001615900e+01  
  1.083926914021e+05  ,4.244998833608e+01  
  1.086425623617e+05  ,4.244996038443e+01  
  1.088930093333e+05  ,4.244993230347e+01  
  1.091440336448e+05  ,4.244990409262e+01  
  1.093956366272e+05  ,4.244987575126e+01  
  1.096478196143e+05  ,4.244984727881e+01  
  1.099005839432e+05  ,4.244981867467e+01  
  1.101539309541e+05  ,4.244978993820e+01  
  1.104078619902e+05  ,4.244976106882e+01  
  1.106623783977e+05  ,4.244973206593e+01  
  1.109174815262e+05  ,4.244970292892e+01  
  1.111731727281e+05  ,4.244967365714e+01  
  1.114294533591e+05  ,4.244964424999e+01  
  1.116863247780e+05  ,4.244961470685e+01  
  1.119437883467e+05  ,4.244958502712e+01  
  1.122018454302e+05  ,4.244955521013e+01  
  1.124604973967e+05  ,4.244952525528e+01  
  1.127197456175e+05  ,4.244949516191e+01  
  1.129795914672e+05  ,4.244946492943e+01  
  1.132400363235e+05  ,4.244943455717e+01  
  1.135010815672e+05  ,4.244940404447e+01  
  1.137627285823e+05  ,4.244937339073e+01  
  1.140249787561e+05  ,4.244934259529e+01  
  1.142878334789e+05  ,4.244931165747e+01  
  1.145512941445e+05  ,4.244928057664e+01  
  1.148153621497e+05  ,4.244924935216e+01  
  1.150800388944e+05  ,4.244921798333e+01  
  1.153453257821e+05  ,4.244918646953e+01  
  1.156112242192e+05  ,4.244915481007e+01  
  1.158777356155e+05  ,4.244912300428e+01  
  1.161448613840e+05  ,4.244909105149e+01  
  1.164126029410e+05  ,4.244905895105e+01  
  1.166809617061e+05  ,4.244902670225e+01  
  1.169499391020e+05  ,4.244899430443e+01  
  1.172195365548e+05  ,4.244896175690e+01  
  1.174897554939e+05  ,4.244892905895e+01  
  1.177605973520e+05  ,4.244889620994e+01  
  1.180320635651e+05  ,4.244886320912e+01  
  1.183041555725e+05  ,4.244883005582e+01  
  1.185768748167e+05  ,4.244879674937e+01  
  1.188502227437e+05  ,4.244876328902e+01  
  1.191242008027e+05  ,4.244872967408e+01  
  1.193988104464e+05  ,4.244869590386e+01  
  1.196740531307e+05  ,4.244866197760e+01  
  1.199499303149e+05  ,4.244862789463e+01  
  1.202264434617e+05  ,4.244859365422e+01  
  1.205035940371e+05  ,4.244855925564e+01  
  1.207813835106e+05  ,4.244852469814e+01  
  1.210598133550e+05  ,4.244848998106e+01  
  1.213388850465e+05  ,4.244845510358e+01  
  1.216186000646e+05  ,4.244842006504e+01  
  1.218989598925e+05  ,4.244838486465e+01  
  1.221799660165e+05  ,4.244834950170e+01  
  1.224616199265e+05  ,4.244831397543e+01  
  1.227439231158e+05  ,4.244827828507e+01  
  1.230268770812e+05  ,4.244824242990e+01  
  1.233104833229e+05  ,4.244820640912e+01  
  1.235947433444e+05  ,4.244817022205e+01  
  1.238796586530e+05  ,4.244813386785e+01  
  1.241652307592e+05  ,4.244809734580e+01  
  1.244514611771e+05  ,4.244806065506e+01  
  1.247383514243e+05  ,4.244802379494e+01  
  1.250259030217e+05  ,4.244798676462e+01  
  1.253141174941e+05  ,4.244794956335e+01  
  1.256029963695e+05  ,4.244791219029e+01  
  1.258925411794e+05  ,4.244787464469e+01  
  1.261827534590e+05  ,4.244783692577e+01  
  1.264736347471e+05  ,4.244779903267e+01  
  1.267651865858e+05  ,4.244776096468e+01  
  1.270574105208e+05  ,4.244772272094e+01  
  1.273503081016e+05  ,4.244768430065e+01  
  1.276438808811e+05  ,4.244764570301e+01  
  1.279381304157e+05  ,4.244760692719e+01  
  1.282330582656e+05  ,4.244756797240e+01  
  1.285286659943e+05  ,4.244752883780e+01  
  1.288249551693e+05  ,4.244748952257e+01  
  1.291219273613e+05  ,4.244745002587e+01  
  1.294195841450e+05  ,4.244741034685e+01  
  1.297179270984e+05  ,4.244737048473e+01  
  1.300169578033e+05  ,4.244733043863e+01  
  1.303166778452e+05  ,4.244729020773e+01  
  1.306170888131e+05  ,4.244724979114e+01  
  1.309181922999e+05  ,4.244720918805e+01  
  1.312199899019e+05  ,4.244716839757e+01  
  1.315224832192e+05  ,4.244712741886e+01  
  1.318256738556e+05  ,4.244708625107e+01  
  1.321295634186e+05  ,4.244704489330e+01  
  1.324341535194e+05  ,4.244700334468e+01  
  1.327394457729e+05  ,4.244696160434e+01  
  1.330454417978e+05  ,4.244691967145e+01  
  1.333521432163e+05  ,4.244687754504e+01  
  1.336595516546e+05  ,4.244683522429e+01  
  1.339676687426e+05  ,4.244679270828e+01  
  1.342764961137e+05  ,4.244674999611e+01  
  1.345860354056e+05  ,4.244670708686e+01  
  1.348962882591e+05  ,4.244666397969e+01  
  1.352072563194e+05  ,4.244662067363e+01  
  1.355189412351e+05  ,4.244657716779e+01  
  1.358313446587e+05  ,4.244653346127e+01  
  1.361444682466e+05  ,4.244648955311e+01  
  1.364583136589e+05  ,4.244644544243e+01  
  1.367728825595e+05  ,4.244640112824e+01  
  1.370881766164e+05  ,4.244635660966e+01  
  1.374041975012e+05  ,4.244631188575e+01  
  1.377209468894e+05  ,4.244626695553e+01  
  1.380384264603e+05  ,4.244622181810e+01  
  1.383566378971e+05  ,4.244617647245e+01  
  1.386755828872e+05  ,4.244613091769e+01  
  1.389952631213e+05  ,4.244608515281e+01  
  1.393156802945e+05  ,4.244603917686e+01  
  1.396368361056e+05  ,4.244599298890e+01  
  1.399587322572e+05  ,4.244594658790e+01  
  1.402813704562e+05  ,4.244589997292e+01  
  1.406047524130e+05  ,4.244585314300e+01  
  1.409288798421e+05  ,4.244580609711e+01  
  1.412537544622e+05  ,4.244575883428e+01  
  1.415793779957e+05  ,4.244571135350e+01  
  1.419057521689e+05  ,4.244566365377e+01  
  1.422328787122e+05  ,4.244561573412e+01  
  1.425607593602e+05  ,4.244556759348e+01  
  1.428893958511e+05  ,4.244551923091e+01  
  1.432187899273e+05  ,4.244547064532e+01  
  1.435489433353e+05  ,4.244542183575e+01  
  1.438798578255e+05  ,4.244537280110e+01  
  1.442115351524e+05  ,4.244532354040e+01  
  1.445439770746e+05  ,4.244527405259e+01  
  1.448771853544e+05  ,4.244522433664e+01  
  1.452111617587e+05  ,4.244517439149e+01  
  1.455459080582e+05  ,4.244512421609e+01  
  1.458814260275e+05  ,4.244507380936e+01  
  1.462177174456e+05  ,4.244502317029e+01  
  1.465547840956e+05  ,4.244497229777e+01  
  1.468926277643e+05  ,4.244492119074e+01  
  1.472312502432e+05  ,4.244486984814e+01  
  1.475706533275e+05  ,4.244481826888e+01  
  1.479108388168e+05  ,4.244476645187e+01  
  1.482518085146e+05  ,4.244471439600e+01  
  1.485935642287e+05  ,4.244466210022e+01  
  1.489361077711e+05  ,4.244460956339e+01  
  1.492794409579e+05  ,4.244455678444e+01  
  1.496235656094e+05  ,4.244450376221e+01  
  1.499684835502e+05  ,4.244445049564e+01  
  1.503141966090e+05  ,4.244439698354e+01  
  1.506607066186e+05  ,4.244434322486e+01  
  1.510080154164e+05  ,4.244428921841e+01  
  1.513561248436e+05  ,4.244423496309e+01  
  1.517050367459e+05  ,4.244418045776e+01  
  1.520547529732e+05  ,4.244412570122e+01  
  1.524052753797e+05  ,4.244407069237e+01  
  1.527566058238e+05  ,4.244401543004e+01  
  1.531087461682e+05  ,4.244395991304e+01  
  1.534616982799e+05  ,4.244390414025e+01  
  1.538154640303e+05  ,4.244384811047e+01  
  1.541700452949e+05  ,4.244379182254e+01  
  1.545254439538e+05  ,4.244373527523e+01  
  1.548816618912e+05  ,4.244367846741e+01  
  1.552387009958e+05  ,4.244362139783e+01  
  1.555965631605e+05  ,4.244356406532e+01  
  1.559552502827e+05  ,4.244350646868e+01  
