  Frequency            , P( V(Vs4))           
  9.141132414700e+05  ,-5.625822772272e+02  
  9.162204901217e+05  ,-5.626319248976e+02  
  9.183325964833e+05  ,-5.626816708896e+02  
  9.204495717529e+05  ,-5.627315153336e+02  
  9.225714271545e+05  ,-5.627814583589e+02  
  9.246981739379e+05  ,-5.628315000947e+02  
  9.268298233791e+05  ,-5.628816406706e+02  
  9.289663867796e+05  ,-5.629318802145e+02  
  9.311078754675e+05  ,-5.629822188557e+02  
  9.332543007967e+05  ,-5.630326567224e+02  
  9.354056741473e+05  ,-5.630831939424e+02  
  9.375620069256e+05  ,-5.631338306438e+02  
  9.397233105643e+05  ,-5.631845669540e+02  
  9.418895965225e+05  ,-5.632354030003e+02  
  9.440608762856e+05  ,-5.632863389096e+02  
  9.462371613655e+05  ,-5.633373748089e+02  
  9.484184633006e+05  ,-5.633885108245e+02  
  9.506047936560e+05  ,-5.634397470824e+02  
  9.527961640233e+05  ,-5.634910837091e+02  
  9.549925860211e+05  ,-5.635425208296e+02  
  9.571940712945e+05  ,-5.635940585695e+02  
  9.594006315156e+05  ,-5.636456970537e+02  
  9.616122783834e+05  ,-5.636974364073e+02  
  9.638290236237e+05  ,-5.637492767544e+02  
  9.660508789895e+05  ,-5.638012182194e+02  
  9.682778562609e+05  ,-5.638532609261e+02  
  9.705099672452e+05  ,-5.639054049980e+02  
  9.727472237767e+05  ,-5.639576505584e+02  
  9.749896377171e+05  ,-5.640099977302e+02  
  9.772372209555e+05  ,-5.640624466361e+02  
  9.794899854084e+05  ,-5.641149973985e+02  
  9.817479430197e+05  ,-5.641676501390e+02  
  9.840111057608e+05  ,-5.642204049798e+02  
  9.862794856309e+05  ,-5.642732620419e+02  
  9.885530946566e+05  ,-5.643262214461e+02  
  9.908319448925e+05  ,-5.643792833137e+02  
  9.931160484206e+05  ,-5.644324477647e+02  
  9.954054173512e+05  ,-5.644857149187e+02  
  9.977000638222e+05  ,-5.645390848961e+02  
  9.999999999997e+05  ,-5.645925578156e+02  
  1.002305238078e+06  ,-5.646461337965e+02  
  1.004615790278e+06  ,-5.646998129572e+02  
  1.006931668851e+06  ,-5.647535954165e+02  
  1.009252886076e+06  ,-5.648074812915e+02  
  1.011579454260e+06  ,-5.648614707001e+02  
  1.013911385736e+06  ,-5.649155637596e+02  
  1.016248692870e+06  ,-5.649697605866e+02  
  1.018591388054e+06  ,-5.650240612975e+02  
  1.020939483707e+06  ,-5.650784660082e+02  
  1.023292992280e+06  ,-5.651329748350e+02  
  1.025651926251e+06  ,-5.651875878925e+02  
  1.028016298126e+06  ,-5.652423052958e+02  
  1.030386120441e+06  ,-5.652971271597e+02  
  1.032761405761e+06  ,-5.653520535979e+02  
  1.035142166679e+06  ,-5.654070847243e+02  
  1.037528415818e+06  ,-5.654622206522e+02  
  1.039920165829e+06  ,-5.655174614946e+02  
  1.042317429393e+06  ,-5.655728073640e+02  
  1.044720219220e+06  ,-5.656282583721e+02  
  1.047128548051e+06  ,-5.656838146311e+02  
  1.049542428652e+06  ,-5.657394762522e+02  
  1.051961873823e+06  ,-5.657952433461e+02  
  1.054386896391e+06  ,-5.658511160231e+02  
  1.056817509213e+06  ,-5.659070943935e+02  
  1.059253725177e+06  ,-5.659631785665e+02  
  1.061695557198e+06  ,-5.660193686517e+02  
  1.064143018224e+06  ,-5.660756647575e+02  
  1.066596121230e+06  ,-5.661320669921e+02  
  1.069054879222e+06  ,-5.661885754635e+02  
  1.071519305237e+06  ,-5.662451902788e+02  
  1.073989412341e+06  ,-5.663019115455e+02  
  1.076465213629e+06  ,-5.663587393693e+02  
  1.078946722229e+06  ,-5.664156738566e+02  
  1.081433951298e+06  ,-5.664727151128e+02  
  1.083926914021e+06  ,-5.665298632430e+02  
  1.086425623617e+06  ,-5.665871183519e+02  
  1.088930093333e+06  ,-5.666444805437e+02  
  1.091440336448e+06  ,-5.667019499217e+02  
  1.093956366272e+06  ,-5.667595265894e+02  
  1.096478196143e+06  ,-5.668172106493e+02  
  1.099005839432e+06  ,-5.668750022040e+02  
  1.101539309541e+06  ,-5.669329013546e+02  
  1.104078619902e+06  ,-5.669909082027e+02  
  1.106623783977e+06  ,-5.670490228488e+02  
  1.109174815262e+06  ,-5.671072453935e+02  
  1.111731727281e+06  ,-5.671655759360e+02  
  1.114294533591e+06  ,-5.672240145759e+02  
  1.116863247780e+06  ,-5.672825614117e+02  
  1.119437883467e+06  ,-5.673412165419e+02  
  1.122018454302e+06  ,-5.673999800636e+02  
  1.124604973967e+06  ,-5.674588520744e+02  
  1.127197456175e+06  ,-5.675178326708e+02  
  1.129795914672e+06  ,-5.675769219487e+02  
  1.132400363235e+06  ,-5.676361200037e+02  
  1.135010815672e+06  ,-5.676954269310e+02  
  1.137627285823e+06  ,-5.677548428252e+02  
  1.140249787561e+06  ,-5.678143677800e+02  
  1.142878334789e+06  ,-5.678740018885e+02  
  1.145512941445e+06  ,-5.679337452440e+02  
  1.148153621497e+06  ,-5.679935979384e+02  
  1.150800388944e+06  ,-5.680535600638e+02  
  1.153453257821e+06  ,-5.681136317112e+02  
  1.156112242192e+06  ,-5.681738129710e+02  
  1.158777356155e+06  ,-5.682341039331e+02  
  1.161448613840e+06  ,-5.682945046877e+02  
  1.164126029410e+06  ,-5.683550153231e+02  
  1.166809617061e+06  ,-5.684156359273e+02  
  1.169499391019e+06  ,-5.684763665885e+02  
  1.172195365548e+06  ,-5.685372073939e+02  
  1.174897554939e+06  ,-5.685981584295e+02  
  1.177605973520e+06  ,-5.686592197818e+02  
  1.180320635651e+06  ,-5.687203915359e+02  
  1.183041555725e+06  ,-5.687816737761e+02  
  1.185768748167e+06  ,-5.688430665873e+02  
  1.188502227437e+06  ,-5.689045700525e+02  
  1.191242008027e+06  ,-5.689661842548e+02  
  1.193988104464e+06  ,-5.690279092764e+02  
  1.196740531307e+06  ,-5.690897451987e+02  
  1.199499303149e+06  ,-5.691516921034e+02  
  1.202264434617e+06  ,-5.692137500705e+02  
  1.205035940371e+06  ,-5.692759191796e+02  
  1.207813835106e+06  ,-5.693381995102e+02  
  1.210598133550e+06  ,-5.694005911407e+02  
  1.213388850465e+06  ,-5.694630941489e+02  
  1.216186000646e+06  ,-5.695257086122e+02  
  1.218989598924e+06  ,-5.695884346069e+02  
  1.221799660164e+06  ,-5.696512722092e+02  
  1.224616199265e+06  ,-5.697142214940e+02  
  1.227439231158e+06  ,-5.697772825364e+02  
  1.230268770812e+06  ,-5.698404554100e+02  
  1.233104833229e+06  ,-5.699037401880e+02  
  1.235947433444e+06  ,-5.699671369436e+02  
  1.238796586530e+06  ,-5.700306457480e+02  
  1.241652307592e+06  ,-5.700942666726e+02  
  1.244514611771e+06  ,-5.701579997882e+02  
  1.247383514243e+06  ,-5.702218451649e+02  
  1.250259030217e+06  ,-5.702858028713e+02  
  1.253141174941e+06  ,-5.703498729761e+02  
  1.256029963694e+06  ,-5.704140555474e+02  
  1.258925411794e+06  ,-5.704783506522e+02  
  1.261827534590e+06  ,-5.705427583568e+02  
  1.264736347471e+06  ,-5.706072787268e+02  
  1.267651865857e+06  ,-5.706719118275e+02  
  1.270574105208e+06  ,-5.707366577231e+02  
  1.273503081016e+06  ,-5.708015164775e+02  
  1.276438808811e+06  ,-5.708664881520e+02  
  1.279381304157e+06  ,-5.709315728106e+02  
  1.282330582656e+06  ,-5.709967705139e+02  
  1.285286659943e+06  ,-5.710620813223e+02  
  1.288249551693e+06  ,-5.711275052965e+02  
  1.291219273613e+06  ,-5.711930424950e+02  
  1.294195841450e+06  ,-5.712586929765e+02  
  1.297179270984e+06  ,-5.713244567990e+02  
  1.300169578033e+06  ,-5.713903340187e+02  
  1.303166778452e+06  ,-5.714563246925e+02  
  1.306170888131e+06  ,-5.715224288754e+02  
  1.309181922999e+06  ,-5.715886466225e+02  
  1.312199899019e+06  ,-5.716549779875e+02  
  1.315224832192e+06  ,-5.717214230238e+02  
  1.318256738556e+06  ,-5.717879817835e+02  
  1.321295634186e+06  ,-5.718546543183e+02  
  1.324341535194e+06  ,-5.719214406792e+02  
  1.327394457729e+06  ,-5.719883409162e+02  
  1.330454417978e+06  ,-5.720553550782e+02  
  1.333521432163e+06  ,-5.721224832146e+02  
  1.336595516546e+06  ,-5.721897253724e+02  
  1.339676687425e+06  ,-5.722570815990e+02  
  1.342764961137e+06  ,-5.723245519400e+02  
  1.345860354056e+06  ,-5.723921364415e+02  
  1.348962882591e+06  ,-5.724598351470e+02  
  1.352072563194e+06  ,-5.725276481012e+02  
  1.355189412351e+06  ,-5.725955753470e+02  
  1.358313446587e+06  ,-5.726636169255e+02  
  1.361444682466e+06  ,-5.727317728793e+02  
  1.364583136588e+06  ,-5.728000432479e+02  
  1.367728825595e+06  ,-5.728684280713e+02  
  1.370881766164e+06  ,-5.729369273888e+02  
  1.374041975012e+06  ,-5.730055412376e+02  
  1.377209468893e+06  ,-5.730742696553e+02  
  1.380384264602e+06  ,-5.731431126788e+02  
  1.383566378971e+06  ,-5.732120703426e+02  
  1.386755828871e+06  ,-5.732811426822e+02  
  1.389952631213e+06  ,-5.733503297310e+02  
  1.393156802945e+06  ,-5.734196315221e+02  
  1.396368361055e+06  ,-5.734890480878e+02  
  1.399587322572e+06  ,-5.735585794590e+02  
  1.402813704562e+06  ,-5.736282256666e+02  
  1.406047524129e+06  ,-5.736979867396e+02  
  1.409288798421e+06  ,-5.737678627083e+02  
  1.412537544622e+06  ,-5.738378535984e+02  
  1.415793779957e+06  ,-5.739079594381e+02  
  1.419057521689e+06  ,-5.739781802533e+02  
  1.422328787122e+06  ,-5.740485160697e+02  
  1.425607593602e+06  ,-5.741189669114e+02  
  1.428893958511e+06  ,-5.741895328014e+02  
  1.432187899273e+06  ,-5.742602137628e+02  
  1.435489433353e+06  ,-5.743310098177e+02  
  1.438798578255e+06  ,-5.744019209866e+02  
  1.442115351524e+06  ,-5.744729472891e+02  
  1.445439770745e+06  ,-5.745440887452e+02  
  1.448771853544e+06  ,-5.746153453724e+02  
  1.452111617587e+06  ,-5.746867171882e+02  
  1.455459080581e+06  ,-5.747582042090e+02  
  1.458814260275e+06  ,-5.748298064504e+02  
  1.462177174456e+06  ,-5.749015239267e+02  
  1.465547840955e+06  ,-5.749733566519e+02  
  1.468926277643e+06  ,-5.750453046392e+02  
  1.472312502432e+06  ,-5.751173678996e+02  
  1.475706533275e+06  ,-5.751895464446e+02  
  1.479108388168e+06  ,-5.752618402840e+02  
  1.482518085145e+06  ,-5.753342494271e+02  
  1.485935642287e+06  ,-5.754067738822e+02  
  1.489361077710e+06  ,-5.754794136566e+02  
  1.492794409579e+06  ,-5.755521687564e+02  
  1.496235656094e+06  ,-5.756250391872e+02  
  1.499684835502e+06  ,-5.756980249532e+02  
  1.503141966090e+06  ,-5.757711260589e+02  
  1.506607066186e+06  ,-5.758443425059e+02  
  1.510080154164e+06  ,-5.759176742965e+02  
  1.513561248436e+06  ,-5.759911214314e+02  
  1.517050367459e+06  ,-5.760646839104e+02  
  1.520547529732e+06  ,-5.761383617318e+02  
  1.524052753797e+06  ,-5.762121548946e+02  
  1.527566058238e+06  ,-5.762860633953e+02  
  1.531087461682e+06  ,-5.763600872297e+02  
  1.534616982799e+06  ,-5.764342263932e+02  
  1.538154640303e+06  ,-5.765084808802e+02  
  1.541700452949e+06  ,-5.765828506834e+02  
  1.545254439538e+06  ,-5.766573357950e+02  
  1.548816618912e+06  ,-5.767319362064e+02  
  1.552387009958e+06  ,-5.768066519083e+02  
  1.555965631605e+06  ,-5.768814828895e+02  
  1.559552502826e+06  ,-5.769564291393e+02  
  1.563147642640e+06  ,-5.770314906438e+02  
  1.566751070108e+06  ,-5.771066673901e+02  
  1.570362804333e+06  ,-5.771819593640e+02  
  1.573982864466e+06  ,-5.772573665498e+02  
  1.577611269699e+06  ,-5.773328889309e+02  
  1.581248039270e+06  ,-5.774085264900e+02  
  1.584893192461e+06  ,-5.774842792086e+02  
  1.588546748597e+06  ,-5.775601470677e+02  
  1.592208727051e+06  ,-5.776361300462e+02  
  1.595879147236e+06  ,-5.777122281234e+02  
  1.599558028614e+06  ,-5.777884412767e+02  
  1.603245390690e+06  ,-5.778647694832e+02  
  1.606941253012e+06  ,-5.779412127180e+02  
  1.610645635178e+06  ,-5.780177709564e+02  
  1.614358556826e+06  ,-5.780944441715e+02  
  1.618080037643e+06  ,-5.781712323368e+02  
  1.621810097358e+06  ,-5.782481354234e+02  
  1.625548755750e+06  ,-5.783251534030e+02  
  1.629296032639e+06  ,-5.784022862442e+02  
  1.633051947894e+06  ,-5.784795339167e+02  
  1.636816521427e+06  ,-5.785568963881e+02  
  1.640589773199e+06  ,-5.786343736249e+02  
  1.644371723214e+06  ,-5.787119655935e+02  
  1.648162391525e+06  ,-5.787896722583e+02  
  1.651961798228e+06  ,-5.788674935833e+02  
  1.655769963469e+06  ,-5.789454295312e+02  
  1.659586907437e+06  ,-5.790234800636e+02  
  1.663412650370e+06  ,-5.791016451419e+02  
  1.667247212551e+06  ,-5.791799247256e+02  
  1.671090614310e+06  ,-5.792583187739e+02  
  1.674942876026e+06  ,-5.793368272442e+02  
  1.678804018122e+06  ,-5.794154500932e+02  
  1.682674061070e+06  ,-5.794941872774e+02  
  1.686553025388e+06  ,-5.795730387508e+02  
  1.690440931643e+06  ,-5.796520044683e+02  
  1.694337800447e+06  ,-5.797310843815e+02  
  1.698243652461e+06  ,-5.798102784435e+02  
  1.702158508394e+06  ,-5.798895866042e+02  
  1.706082389003e+06  ,-5.799690088138e+02  
  1.710015315090e+06  ,-5.800485450208e+02  
  1.713957307508e+06  ,-5.801281951735e+02  
  1.717908387157e+06  ,-5.802079592184e+02  
  1.721868574985e+06  ,-5.802878371012e+02  
  1.725837891990e+06  ,-5.803678287672e+02  
  1.729816359215e+06  ,-5.804479341596e+02  
  1.733803997754e+06  ,-5.805281532215e+02  
  1.737800828749e+06  ,-5.806084858946e+02  
  1.741806873391e+06  ,-5.806889321200e+02  
  1.745822152920e+06  ,-5.807694918372e+02  
  1.749846688624e+06  ,-5.808501649846e+02  
  1.753880501841e+06  ,-5.809309515005e+02  
  1.757923613958e+06  ,-5.810118513215e+02  
  1.761976046411e+06  ,-5.810928643840e+02  
  1.766037820686e+06  ,-5.811739906216e+02  
  1.770108958317e+06  ,-5.812552299687e+02  
  1.774189480890e+06  ,-5.813365823586e+02  
  1.778279410038e+06  ,-5.814180477221e+02  
  1.782378767447e+06  ,-5.814996259902e+02  
  1.786487574851e+06  ,-5.815813170933e+02  
  1.790605854035e+06  ,-5.816631209595e+02  
  1.794733626832e+06  ,-5.817450375169e+02  
  1.798870915128e+06  ,-5.818270666919e+02  
  1.803017740859e+06  ,-5.819092084108e+02  
  1.807174126010e+06  ,-5.819914625983e+02  
  1.811340092619e+06  ,-5.820738291774e+02  
  1.815515662773e+06  ,-5.821563080724e+02  
  1.819700858609e+06  ,-5.822388992041e+02  
  1.823895702319e+06  ,-5.823216024933e+02  
  1.828100216142e+06  ,-5.824044178603e+02  
  1.832314422371e+06  ,-5.824873452236e+02  
  1.836538343348e+06  ,-5.825703845011e+02  
  1.840772001468e+06  ,-5.826535356100e+02  
  1.845015419179e+06  ,-5.827367984654e+02  
  1.849268618977e+06  ,-5.828201729833e+02  
  1.853531623414e+06  ,-5.829036590765e+02  
  1.857804455091e+06  ,-5.829872566591e+02  
  1.862087136662e+06  ,-5.830709656422e+02  
  1.866379690834e+06  ,-5.831547859368e+02  
  1.870682140365e+06  ,-5.832387174537e+02  
  1.874994508067e+06  ,-5.833227601013e+02  
  1.879316816803e+06  ,-5.834069137877e+02  
  1.883649089489e+06  ,-5.834911784202e+02  
  1.887991349096e+06  ,-5.835755539053e+02  
  1.892343618644e+06  ,-5.836600401474e+02  
  1.896705921211e+06  ,-5.837446370511e+02  
  1.901078279923e+06  ,-5.838293445200e+02  
  1.905460717963e+06  ,-5.839141624551e+02  
  1.909853258566e+06  ,-5.839990907600e+02  
  1.914255925020e+06  ,-5.840841293329e+02  
  1.918668740670e+06  ,-5.841692780743e+02  
  1.923091728910e+06  ,-5.842545368827e+02  
  1.927524913190e+06  ,-5.843399056550e+02  
  1.931968317016e+06  ,-5.844253842888e+02  
  1.936421963946e+06  ,-5.845109726790e+02  
  1.940885877592e+06  ,-5.845966707204e+02  
  1.945360081622e+06  ,-5.846824783066e+02  
  1.949844599757e+06  ,-5.847683953312e+02  
  1.954339455775e+06  ,-5.848544216855e+02  
  1.958844673505e+06  ,-5.849405572605e+02  
  1.963360276835e+06  ,-5.850268019466e+02  
  1.967886289706e+06  ,-5.851131556324e+02  
  1.972422736114e+06  ,-5.851996182068e+02  
  1.976969640111e+06  ,-5.852861895563e+02  
  1.981527025804e+06  ,-5.853728695679e+02  
  1.986094917357e+06  ,-5.854596581272e+02  
  1.990673338987e+06  ,-5.855465551179e+02  
  1.995262314968e+06  ,-5.856335604244e+02  
  1.999861869632e+06  ,-5.857206739292e+02  
  2.004472027364e+06  ,-5.858078955144e+02  
  2.009092812608e+06  ,-5.858952250606e+02  
  2.013724249862e+06  ,-5.859826624481e+02  
  2.018366363681e+06  ,-5.860702075564e+02  
  2.023019178678e+06  ,-5.861578602631e+02  
  2.027682719521e+06  ,-5.862456204460e+02  
  2.032357010936e+06  ,-5.863334879816e+02  
  2.037042077705e+06  ,-5.864214627460e+02  
  2.041737944669e+06  ,-5.865095446134e+02  
  2.046444636724e+06  ,-5.865977334581e+02  
  2.051162178825e+06  ,-5.866860291524e+02  
  2.055890595983e+06  ,-5.867744315700e+02  
  2.060629913269e+06  ,-5.868629405811e+02  
  2.065380155810e+06  ,-5.869515560568e+02  
  2.070141348790e+06  ,-5.870402778661e+02  
  2.074913517454e+06  ,-5.871291058787e+02  
  2.079696687103e+06  ,-5.872180399619e+02  
  2.084490883097e+06  ,-5.873070799834e+02  
  2.089296130853e+06  ,-5.873962258094e+02  
  2.094112455850e+06  ,-5.874854773049e+02  
  2.098939883623e+06  ,-5.875748343354e+02  
  2.103778439766e+06  ,-5.876642967643e+02  
  2.108628149933e+06  ,-5.877538644547e+02  
  2.113489039836e+06  ,-5.878435372689e+02  
  2.118361135248e+06  ,-5.879333150686e+02  
  2.123244462000e+06  ,-5.880231977143e+02  
  2.128139045982e+06  ,-5.881131850656e+02  
  2.133044913146e+06  ,-5.882032769821e+02  
  2.137962089502e+06  ,-5.882934733222e+02  
  2.142890601119e+06  ,-5.883837739425e+02  
  2.147830474130e+06  ,-5.884741787008e+02  
  2.152781734724e+06  ,-5.885646874524e+02  
  2.157744409152e+06  ,-5.886553000531e+02  
  2.162718523726e+06  ,-5.887460163569e+02  
  2.167704104819e+06  ,-5.888368362179e+02  
  2.172701178863e+06  ,-5.889277594888e+02  
  2.177709772352e+06  ,-5.890187860217e+02  
  2.182729911842e+06  ,-5.891099156690e+02  
  2.187761623949e+06  ,-5.892011482801e+02  
  2.192804935350e+06  ,-5.892924837064e+02  
  2.197859872784e+06  ,-5.893839217965e+02  
  2.202926463053e+06  ,-5.894754623989e+02  
  2.208004733018e+06  ,-5.895671053621e+02  
  2.213094709605e+06  ,-5.896588505327e+02  
  2.218196419799e+06  ,-5.897506977576e+02  
  2.223309890651e+06  ,-5.898426468827e+02  
  2.228435149270e+06  ,-5.899346977529e+02  
  2.233572222830e+06  ,-5.900268502128e+02  
  2.238721138568e+06  ,-5.901191041061e+02  
  2.243881923782e+06  ,-5.902114592759e+02  
  2.249054605835e+06  ,-5.903039155648e+02  
  2.254239212152e+06  ,-5.903964728146e+02  
  2.259435770220e+06  ,-5.904891308660e+02  
  2.264644307592e+06  ,-5.905818895601e+02  
  2.269864851883e+06  ,-5.906747487373e+02  
  2.275097430771e+06  ,-5.907677082354e+02  
  2.280342072000e+06  ,-5.908607678939e+02  
  2.285598803375e+06  ,-5.909539275514e+02  
  2.290867652767e+06  ,-5.910471870440e+02  
  2.296148648112e+06  ,-5.911405462095e+02  
  2.301441817408e+06  ,-5.912340048831e+02  
  2.306747188719e+06  ,-5.913275629016e+02  
  2.312064790175e+06  ,-5.914212200989e+02  
  2.317394649968e+06  ,-5.915149763102e+02  
  2.322736796356e+06  ,-5.916088313695e+02  
  2.328091257664e+06  ,-5.917027851096e+02  
  2.333458062280e+06  ,-5.917968373635e+02  
  2.338837238659e+06  ,-5.918909879631e+02  
  2.344228815319e+06  ,-5.919852367408e+02  
  2.349632820848e+06  ,-5.920795835268e+02  
  2.355049283895e+06  ,-5.921740281524e+02  
  2.360478233180e+06  ,-5.922685704474e+02  
  2.365919697485e+06  ,-5.923632102414e+02  
  2.371373705661e+06  ,-5.924579473632e+02  
  2.376840286624e+06  ,-5.925527816417e+02  
  2.382319469358e+06  ,-5.926477129050e+02  
  2.387811282912e+06  ,-5.927427409803e+02  
  2.393315756405e+06  ,-5.928378656949e+02  
  2.398832919019e+06  ,-5.929330868754e+02  
  2.404362800006e+06  ,-5.930284043481e+02  
  2.409905428686e+06  ,-5.931238179382e+02  
  2.415460834444e+06  ,-5.932193274720e+02  
  2.421029046735e+06  ,-5.933149327723e+02  
  2.426610095082e+06  ,-5.934106336655e+02  
  2.432204009073e+06  ,-5.935064299748e+02  
  2.437810818368e+06  ,-5.936023215235e+02  
  2.443430552693e+06  ,-5.936983081346e+02  
  2.449063241844e+06  ,-5.937943896313e+02  
  2.454708915684e+06  ,-5.938905658359e+02  
  2.460367604147e+06  ,-5.939868365698e+02  
  2.466039337234e+06  ,-5.940832016546e+02  
  2.471724145015e+06  ,-5.941796609125e+02  
  2.477422057632e+06  ,-5.942762141625e+02  
  2.483133105295e+06  ,-5.943728612263e+02  
  2.488857318282e+06  ,-5.944696019235e+02  
  2.494594726942e+06  ,-5.945664360744e+02  
  2.500345361696e+06  ,-5.946633634978e+02  
  2.506109253031e+06  ,-5.947603840127e+02  
  2.511886431509e+06  ,-5.948574974384e+02  
  2.517676927758e+06  ,-5.949547035928e+02  
  2.523480772480e+06  ,-5.950520022946e+02  
  2.529297996445e+06  ,-5.951493933612e+02  
  2.535128630497e+06  ,-5.952468766104e+02  
  2.540972705548e+06  ,-5.953444518595e+02  
  2.546830252584e+06  ,-5.954421189253e+02  
  2.552701302660e+06  ,-5.955398776246e+02  
  2.558585886905e+06  ,-5.956377277739e+02  
  2.564484036517e+06  ,-5.957356691895e+02  
  2.570395782768e+06  ,-5.958337016878e+02  
  2.576321157002e+06  ,-5.959318250847e+02  
  2.582260190634e+06  ,-5.960300391946e+02  
  2.588212915152e+06  ,-5.961283438337e+02  
  2.594179362118e+06  ,-5.962267388172e+02  
  2.600159563164e+06  ,-5.963252239602e+02  
  2.606153549998e+06  ,-5.964237990770e+02  
  2.612161354398e+06  ,-5.965224639821e+02  
  2.618183008218e+06  ,-5.966212184910e+02  
  2.624218543384e+06  ,-5.967200624169e+02  
  2.630267991894e+06  ,-5.968189955740e+02  
  2.636331385824e+06  ,-5.969180177765e+02  
  2.642408757321e+06  ,-5.970171288392e+02  
  2.648500138606e+06  ,-5.971163285739e+02  
  2.654605561975e+06  ,-5.972156167953e+02  
  2.660725059798e+06  ,-5.973149933174e+02  
  2.666858664521e+06  ,-5.974144579524e+02  
  2.673006408662e+06  ,-5.975140105149e+02  
  2.679168324818e+06  ,-5.976136508169e+02  
  2.685344445658e+06  ,-5.977133786726e+02  
  2.691534803926e+06  ,-5.978131938942e+02  
  2.697739432444e+06  ,-5.979130962954e+02  
  2.703958364108e+06  ,-5.980130856887e+02  
  2.710191631890e+06  ,-5.981131618872e+02  
  2.716439268838e+06  ,-5.982133247040e+02  
  2.722701308077e+06  ,-5.983135739520e+02  
  2.728977782807e+06  ,-5.984139094432e+02  
  2.735268726306e+06  ,-5.985143309923e+02  
  2.741574171927e+06  ,-5.986148384105e+02  
  2.747894153101e+06  ,-5.987154315113e+02  
  2.754228703337e+06  ,-5.988161101078e+02  
  2.760577856219e+06  ,-5.989168740131e+02  
  2.766941645411e+06  ,-5.990177230395e+02  
  2.773320104651e+06  ,-5.991186570004e+02  
  2.779713267758e+06  ,-5.992196757093e+02  
  2.786121168629e+06  ,-5.993207789785e+02  
  2.792543841236e+06  ,-5.994219666218e+02  
  2.798981319633e+06  ,-5.995232384533e+02  
  2.805433637951e+06  ,-5.996245942850e+02  
  2.811900830398e+06  ,-5.997260339317e+02  
  2.818382931263e+06  ,-5.998275572059e+02  
  2.824879974915e+06  ,-5.999291639224e+02  
  2.831391995798e+06  ,-6.000308538941e+02  
  2.837919028441e+06  ,-6.001326269363e+02  
  2.844461107447e+06  ,-6.002344828622e+02  
  2.851018267503e+06  ,-6.003364214862e+02  
  2.857590543374e+06  ,-6.004384426234e+02  
  2.864177969906e+06  ,-6.005405460880e+02  
  2.870780582024e+06  ,-6.006427316956e+02  
  2.877398414735e+06  ,-6.007449992598e+02  
  2.884031503126e+06  ,-6.008473485973e+02  
  2.890679882364e+06  ,-6.009497795229e+02  
  2.897343587700e+06  ,-6.010522918528e+02  
  2.904022654463e+06  ,-6.011548854028e+02  
  2.910717118066e+06  ,-6.012575599883e+02  
  2.917427014000e+06  ,-6.013603154265e+02  
  2.924152377842e+06  ,-6.014631515344e+02  
  2.930893245249e+06  ,-6.015660681280e+02  
  2.937649651961e+06  ,-6.016690650251e+02  
  2.944421633798e+06  ,-6.017721420430e+02  
  2.951209226665e+06  ,-6.018752990001e+02  
  2.958012466551e+06  ,-6.019785357137e+02  
  2.964831389523e+06  ,-6.020818520026e+02  
  2.971666031737e+06  ,-6.021852476856e+02  
  2.978516429428e+06  ,-6.022887225810e+02  
  2.985382618917e+06  ,-6.023922765090e+02  
  2.992264636607e+06  ,-6.024959092894e+02  
  2.999162518987e+06  ,-6.025996207420e+02  
  3.006076302627e+06  ,-6.027034106869e+02  
  3.013006024185e+06  ,-6.028072789456e+02  
  3.019951720401e+06  ,-6.029112253388e+02  
  3.026913428100e+06  ,-6.030152496885e+02  
  3.033891184193e+06  ,-6.031193518166e+02  
  3.040885025675e+06  ,-6.032235315451e+02  
  3.047894989627e+06  ,-6.033277886970e+02  
  3.054921113214e+06  ,-6.034321230957e+02  
  3.061963433690e+06  ,-6.035365345648e+02  
  3.069021988390e+06  ,-6.036410229285e+02  
  3.076096814740e+06  ,-6.037455880115e+02  
  3.083187950248e+06  ,-6.038502296382e+02  
  3.090295432513e+06  ,-6.039549476344e+02  
  3.097419299216e+06  ,-6.040597418266e+02  
  3.104559588127e+06  ,-6.041646120406e+02  
  3.111716337105e+06  ,-6.042695581030e+02  
  3.118889584093e+06  ,-6.043745798424e+02  
  3.126079367123e+06  ,-6.044796770857e+02  
  3.133285724315e+06  ,-6.045848496626e+02  
  3.140508693875e+06  ,-6.046900973999e+02  
  3.147748314100e+06  ,-6.047954201297e+02  
  3.155004623374e+06  ,-6.049008176805e+02  
  3.162277660167e+06  ,-6.050062898831e+02  
  3.169567463042e+06  ,-6.051118365689e+02  
  3.176874070649e+06  ,-6.052174575701e+02  
  3.184197521725e+06  ,-6.053231527179e+02  
  3.191537855100e+06  ,-6.054289218463e+02  
  3.198895109690e+06  ,-6.055347647879e+02  
  3.206269324504e+06  ,-6.056406813775e+02  
  3.213660538639e+06  ,-6.057466714499e+02  
  3.221068791282e+06  ,-6.058527348403e+02  
  3.228494121712e+06  ,-6.059588713842e+02  
  3.235936569295e+06  ,-6.060650809184e+02  
  3.243396173492e+06  ,-6.061713632805e+02  
  3.250872973853e+06  ,-6.062777183076e+02  
  3.258367010019e+06  ,-6.063841458389e+02  
  3.265878321722e+06  ,-6.064906457140e+02  
  3.273406948787e+06  ,-6.065972177717e+02  
  3.280952931130e+06  ,-6.067038618532e+02  
  3.288516308759e+06  ,-6.068105777994e+02  
  3.296097121773e+06  ,-6.069173654533e+02  
  3.303695410367e+06  ,-6.070242246558e+02  
