  Frequency            , dB( V(Vs5)/ V(Ve))   , dB( V(Vs3)/ V(Ve))   
  4.295364267648e+03  ,4.309799098282e+01  ,3.073184075432e+01  
  4.305266104916e+03  ,4.309802307799e+01  ,3.073184608774e+01  
  4.315190768277e+03  ,4.309805502559e+01  ,3.073185139639e+01  
  4.325138310349e+03  ,4.309808682631e+01  ,3.073185668039e+01  
  4.335108783874e+03  ,4.309811848083e+01  ,3.073186193987e+01  
  4.345102241715e+03  ,4.309814998979e+01  ,3.073186717491e+01  
  4.355118736855e+03  ,4.309818135387e+01  ,3.073187238564e+01  
  4.365158322401e+03  ,4.309821257376e+01  ,3.073187757218e+01  
  4.375221051582e+03  ,4.309824365006e+01  ,3.073188273461e+01  
  4.385306977749e+03  ,4.309827458349e+01  ,3.073188787306e+01  
  4.395416154377e+03  ,4.309830537467e+01  ,3.073189298765e+01  
  4.405548635065e+03  ,4.309833602422e+01  ,3.073189807842e+01  
  4.415704473532e+03  ,4.309836653288e+01  ,3.073190314560e+01  
  4.425883723625e+03  ,4.309839690119e+01  ,3.073190818918e+01  
  4.436086439313e+03  ,4.309842712987e+01  ,3.073191320934e+01  
  4.446312674690e+03  ,4.309845721950e+01  ,3.073191820614e+01  
  4.456562483974e+03  ,4.309848717079e+01  ,3.073192317974e+01  
  4.466835921509e+03  ,4.309851698430e+01  ,3.073192813019e+01  
  4.477133041763e+03  ,4.309854666069e+01  ,3.073193305763e+01  
  4.487453899330e+03  ,4.309857620059e+01  ,3.073193796214e+01  
  4.497798548932e+03  ,4.309860560462e+01  ,3.073194284384e+01  
  4.508167045414e+03  ,4.309863487340e+01  ,3.073194770283e+01  
  4.518559443748e+03  ,4.309866400755e+01  ,3.073195253921e+01  
  4.528975799035e+03  ,4.309869300772e+01  ,3.073195735311e+01  
  4.539416166501e+03  ,4.309872187445e+01  ,3.073196214457e+01  
  4.549880601500e+03  ,4.309875060839e+01  ,3.073196691375e+01  
  4.560369159512e+03  ,4.309877921017e+01  ,3.073197166073e+01  
  4.570881896148e+03  ,4.309880768036e+01  ,3.073197638561e+01  
  4.581418867144e+03  ,4.309883601960e+01  ,3.073198108850e+01  
  4.591980128368e+03  ,4.309886422844e+01  ,3.073198576948e+01  
  4.602565735813e+03  ,4.309889230752e+01  ,3.073199042866e+01  
  4.613175745603e+03  ,4.309892025736e+01  ,3.073199506611e+01  
  4.623810213992e+03  ,4.309894807865e+01  ,3.073199968200e+01  
  4.634469197362e+03  ,4.309897577192e+01  ,3.073200427635e+01  
  4.645152752227e+03  ,4.309900333778e+01  ,3.073200884931e+01  
  4.655860935229e+03  ,4.309903077680e+01  ,3.073201340096e+01  
  4.666593803142e+03  ,4.309905808956e+01  ,3.073201793140e+01  
  4.677351412871e+03  ,4.309908527664e+01  ,3.073202244071e+01  
  4.688133821452e+03  ,4.309911233862e+01  ,3.073202692901e+01  
  4.698941086051e+03  ,4.309913927608e+01  ,3.073203139639e+01  
  4.709773263969e+03  ,4.309916608954e+01  ,3.073203584291e+01  
  4.720630412635e+03  ,4.309919277962e+01  ,3.073204026870e+01  
  4.731512589614e+03  ,4.309921934689e+01  ,3.073204467387e+01  
  4.742419852602e+03  ,4.309924579186e+01  ,3.073204905845e+01  
  4.753352259427e+03  ,4.309927211512e+01  ,3.073205342258e+01  
  4.764309868053e+03  ,4.309929831723e+01  ,3.073205776635e+01  
  4.775292736576e+03  ,4.309932439876e+01  ,3.073206208985e+01  
  4.786300923225e+03  ,4.309935036023e+01  ,3.073206639318e+01  
  4.797334486366e+03  ,4.309937620218e+01  ,3.073207067638e+01  
  4.808393484496e+03  ,4.309940192520e+01  ,3.073207493962e+01  
  4.819477976250e+03  ,4.309942752981e+01  ,3.073207918293e+01  
  4.830588020397e+03  ,4.309945301655e+01  ,3.073208340643e+01  
  4.841723675840e+03  ,4.309947838595e+01  ,3.073208761018e+01  
  4.852885001620e+03  ,4.309950363858e+01  ,3.073209179430e+01  
  4.864072056914e+03  ,4.309952877493e+01  ,3.073209595886e+01  
  4.875284901033e+03  ,4.309955379556e+01  ,3.073210010397e+01  
  4.886523593427e+03  ,4.309957870100e+01  ,3.073210422969e+01  
  4.897788193683e+03  ,4.309960349179e+01  ,3.073210833615e+01  
  4.909078761525e+03  ,4.309962816839e+01  ,3.073211242337e+01  
  4.920395356814e+03  ,4.309965273140e+01  ,3.073211649150e+01  
  4.931738039548e+03  ,4.309967718128e+01  ,3.073212054058e+01  
  4.943106869867e+03  ,4.309970151859e+01  ,3.073212457073e+01  
  4.954501908047e+03  ,4.309972574382e+01  ,3.073212858201e+01  
  4.965923214502e+03  ,4.309974985750e+01  ,3.073213257453e+01  
  4.977370849788e+03  ,4.309977386011e+01  ,3.073213654834e+01  
  4.988844874599e+03  ,4.309979775220e+01  ,3.073214050357e+01  
  5.000345349769e+03  ,4.309982153427e+01  ,3.073214444029e+01  
  5.011872336272e+03  ,4.309984520678e+01  ,3.073214835855e+01  
  5.023425895223e+03  ,4.309986877023e+01  ,3.073215225843e+01  
  5.035006087878e+03  ,4.309989222520e+01  ,3.073215614010e+01  
  5.046612975634e+03  ,4.309991557209e+01  ,3.073216000354e+01  
  5.058246620030e+03  ,4.309993881145e+01  ,3.073216384887e+01  
  5.069907082746e+03  ,4.309996194376e+01  ,3.073216767619e+01  
  5.081594425605e+03  ,4.309998496952e+01  ,3.073217148558e+01  
  5.093308710571e+03  ,4.310000788919e+01  ,3.073217527707e+01  
  5.105049999753e+03  ,4.310003070326e+01  ,3.073217905079e+01  
  5.116818355402e+03  ,4.310005341223e+01  ,3.073218280682e+01  
  5.128613839913e+03  ,4.310007601659e+01  ,3.073218654523e+01  
  5.140436515823e+03  ,4.310009851676e+01  ,3.073219026606e+01  
  5.152286445817e+03  ,4.310012091330e+01  ,3.073219396947e+01  
  5.164163692720e+03  ,4.310014320660e+01  ,3.073219765546e+01  
  5.176068319505e+03  ,4.310016539720e+01  ,3.073220132416e+01  
  5.188000389289e+03  ,4.310018748553e+01  ,3.073220497562e+01  
  5.199959965334e+03  ,4.310020947206e+01  ,3.073220860992e+01  
  5.211947111050e+03  ,4.310023135729e+01  ,3.073221222715e+01  
  5.223961889990e+03  ,4.310025314162e+01  ,3.073221582738e+01  
  5.236004365856e+03  ,4.310027482558e+01  ,3.073221941069e+01  
  5.248074602497e+03  ,4.310029640957e+01  ,3.073222297714e+01  
  5.260172663906e+03  ,4.310031789411e+01  ,3.073222652684e+01  
  5.272298614227e+03  ,4.310033927957e+01  ,3.073223005982e+01  
  5.284452517751e+03  ,4.310036056648e+01  ,3.073223357619e+01  
  5.296634438916e+03  ,4.310038175526e+01  ,3.073223707601e+01  
  5.308844442309e+03  ,4.310040284637e+01  ,3.073224055937e+01  
  5.321082592667e+03  ,4.310042384022e+01  ,3.073224402631e+01  
  5.333348954875e+03  ,4.310044473728e+01  ,3.073224747693e+01  
  5.345643593969e+03  ,4.310046553800e+01  ,3.073225091130e+01  
  5.357966575132e+03  ,4.310048624279e+01  ,3.073225432947e+01  
  5.370317963701e+03  ,4.310050685215e+01  ,3.073225773156e+01  
  5.382697825162e+03  ,4.310052736645e+01  ,3.073226111760e+01  
  5.395106225150e+03  ,4.310054778614e+01  ,3.073226448767e+01  
  5.407543229455e+03  ,4.310056811168e+01  ,3.073226784185e+01  
  5.420008904015e+03  ,4.310058834350e+01  ,3.073227118024e+01  
  5.432503314923e+03  ,4.310060848198e+01  ,3.073227450285e+01  
  5.445026528423e+03  ,4.310062852759e+01  ,3.073227780979e+01  
  5.457578610912e+03  ,4.310064848074e+01  ,3.073228110111e+01  
  5.470159628939e+03  ,4.310066834184e+01  ,3.073228437689e+01  
  5.482769649207e+03  ,4.310068811136e+01  ,3.073228763723e+01  
  5.495408738575e+03  ,4.310070778963e+01  ,3.073229088212e+01  
  5.508076964053e+03  ,4.310072737716e+01  ,3.073229411171e+01  
  5.520774392806e+03  ,4.310074687433e+01  ,3.073229732605e+01  
  5.533501092156e+03  ,4.310076628153e+01  ,3.073230052518e+01  
  5.546257129578e+03  ,4.310078559917e+01  ,3.073230370916e+01  
  5.559042572703e+03  ,4.310080482767e+01  ,3.073230687809e+01  
  5.571857489318e+03  ,4.310082396747e+01  ,3.073231003204e+01  
  5.584701947367e+03  ,4.310084301893e+01  ,3.073231317104e+01  
  5.597576014950e+03  ,4.310086198247e+01  ,3.073231629519e+01  
  5.610479760324e+03  ,4.310088085850e+01  ,3.073231940456e+01  
  5.623413251902e+03  ,4.310089964741e+01  ,3.073232249920e+01  
  5.636376558258e+03  ,4.310091834959e+01  ,3.073232557916e+01  
  5.649369748122e+03  ,4.310093696546e+01  ,3.073232864454e+01  
  5.662392890381e+03  ,4.310095549538e+01  ,3.073233169537e+01  
  5.675446054084e+03  ,4.310097393975e+01  ,3.073233473172e+01  
  5.688529308437e+03  ,4.310099229901e+01  ,3.073233775370e+01  
  5.701642722806e+03  ,4.310101057349e+01  ,3.073234076134e+01  
  5.714786366718e+03  ,4.310102876357e+01  ,3.073234375468e+01  
  5.727960309857e+03  ,4.310104686971e+01  ,3.073234673384e+01  
  5.741164622072e+03  ,4.310106489222e+01  ,3.073234969883e+01  
  5.754399373370e+03  ,4.310108283151e+01  ,3.073235264974e+01  
  5.767664633921e+03  ,4.310110068796e+01  ,3.073235558663e+01  
  5.780960474056e+03  ,4.310111846192e+01  ,3.073235850953e+01  
  5.794286964268e+03  ,4.310113615382e+01  ,3.073236141858e+01  
  5.807644175212e+03  ,4.310115376400e+01  ,3.073236431377e+01  
  5.821032177708e+03  ,4.310117129283e+01  ,3.073236719518e+01  
  5.834451042736e+03  ,4.310118874070e+01  ,3.073237006289e+01  
  5.847900841444e+03  ,4.310120610794e+01  ,3.073237291690e+01  
  5.861381645139e+03  ,4.310122339496e+01  ,3.073237575737e+01  
  5.874893525297e+03  ,4.310124060213e+01  ,3.073237858428e+01  
  5.888436553555e+03  ,4.310125772977e+01  ,3.073238139772e+01  
  5.902010801717e+03  ,4.310127477828e+01  ,3.073238419776e+01  
  5.915616341754e+03  ,4.310129174800e+01  ,3.073238698442e+01  
  5.929253245799e+03  ,4.310130863932e+01  ,3.073238975781e+01  
  5.942921586155e+03  ,4.310132545256e+01  ,3.073239251796e+01  
  5.956621435289e+03  ,4.310134218808e+01  ,3.073239526491e+01  
  5.970352865837e+03  ,4.310135884626e+01  ,3.073239799876e+01  
  5.984115950602e+03  ,4.310137542743e+01  ,3.073240071953e+01  
  5.997910762554e+03  ,4.310139193195e+01  ,3.073240342731e+01  
  6.011737374832e+03  ,4.310140836018e+01  ,3.073240612214e+01  
  6.025595860742e+03  ,4.310142471246e+01  ,3.073240880409e+01  
  6.039486293763e+03  ,4.310144098913e+01  ,3.073241147321e+01  
  6.053408747538e+03  ,4.310145719054e+01  ,3.073241412953e+01  
  6.067363295884e+03  ,4.310147331701e+01  ,3.073241677314e+01  
  6.081350012786e+03  ,4.310148936891e+01  ,3.073241940408e+01  
  6.095368972400e+03  ,4.310150534658e+01  ,3.073242202242e+01  
  6.109420249054e+03  ,4.310152125035e+01  ,3.073242462821e+01  
  6.123503917246e+03  ,4.310153708056e+01  ,3.073242722151e+01  
  6.137620051647e+03  ,4.310155283753e+01  ,3.073242980236e+01  
  6.151768727097e+03  ,4.310156852160e+01  ,3.073243237080e+01  
  6.165950018614e+03  ,4.310158413313e+01  ,3.073243492693e+01  
  6.180164001383e+03  ,4.310159967241e+01  ,3.073243747079e+01  
  6.194410750767e+03  ,4.310161513980e+01  ,3.073244000242e+01  
  6.208690342299e+03  ,4.310163053562e+01  ,3.073244252187e+01  
  6.223002851690e+03  ,4.310164586018e+01  ,3.073244502921e+01  
  6.237348354823e+03  ,4.310166111380e+01  ,3.073244752447e+01  
  6.251726927756e+03  ,4.310167629684e+01  ,3.073245000773e+01  
  6.266138646722e+03  ,4.310169140960e+01  ,3.073245247903e+01  
  6.280583588132e+03  ,4.310170645238e+01  ,3.073245493841e+01  
  6.295061828571e+03  ,4.310172142554e+01  ,3.073245738596e+01  
  6.309573444801e+03  ,4.310173632937e+01  ,3.073245982169e+01  
  6.324118513761e+03  ,4.310175116419e+01  ,3.073246224568e+01  
  6.338697112568e+03  ,4.310176593033e+01  ,3.073246465797e+01  
  6.353309318516e+03  ,4.310178062806e+01  ,3.073246705860e+01  
  6.367955209078e+03  ,4.310179525773e+01  ,3.073246944763e+01  
  6.382634861904e+03  ,4.310180981963e+01  ,3.073247182513e+01  
  6.397348354825e+03  ,4.310182431410e+01  ,3.073247419113e+01  
  6.412095765850e+03  ,4.310183874141e+01  ,3.073247654568e+01  
  6.426877173169e+03  ,4.310185310187e+01  ,3.073247888882e+01  
  6.441692655150e+03  ,4.310186739579e+01  ,3.073248122062e+01  
  6.456542290345e+03  ,4.310188162349e+01  ,3.073248354113e+01  
  6.471426157485e+03  ,4.310189578525e+01  ,3.073248585039e+01  
  6.486344335481e+03  ,4.310190988138e+01  ,3.073248814845e+01  
  6.501296903430e+03  ,4.310192391219e+01  ,3.073249043536e+01  
  6.516283940607e+03  ,4.310193787792e+01  ,3.073249271115e+01  
  6.531305526473e+03  ,4.310195177896e+01  ,3.073249497591e+01  
  6.546361740671e+03  ,4.310196561553e+01  ,3.073249722967e+01  
  6.561452663028e+03  ,4.310197938793e+01  ,3.073249947244e+01  
  6.576578373553e+03  ,4.310199309650e+01  ,3.073250170434e+01  
  6.591738952442e+03  ,4.310200674148e+01  ,3.073250392534e+01  
  6.606934480075e+03  ,4.310202032316e+01  ,3.073250613554e+01  
  6.622165037016e+03  ,4.310203384189e+01  ,3.073250833498e+01  
  6.637430704018e+03  ,4.310204729786e+01  ,3.073251052367e+01  
  6.652731562016e+03  ,4.310206069142e+01  ,3.073251270170e+01  
  6.668067692135e+03  ,4.310207402287e+01  ,3.073251486911e+01  
  6.683439175685e+03  ,4.310208729242e+01  ,3.073251702591e+01  
  6.698846094164e+03  ,4.310210050043e+01  ,3.073251917221e+01  
  6.714288529258e+03  ,4.310211364710e+01  ,3.073252130798e+01  
  6.729766562842e+03  ,4.310212673278e+01  ,3.073252343331e+01  
  6.745280276978e+03  ,4.310213975771e+01  ,3.073252554825e+01  
  6.760829753918e+03  ,4.310215272218e+01  ,3.073252765283e+01  
  6.776415076105e+03  ,4.310216562645e+01  ,3.073252974709e+01  
  6.792036326170e+03  ,4.310217847080e+01  ,3.073253183109e+01  
  6.807693586936e+03  ,4.310219125550e+01  ,3.073253390486e+01  
  6.823386941415e+03  ,4.310220398085e+01  ,3.073253596846e+01  
  6.839116472813e+03  ,4.310221664707e+01  ,3.073253802191e+01  
  6.854882264525e+03  ,4.310222925445e+01  ,3.073254006526e+01  
  6.870684400141e+03  ,4.310224180326e+01  ,3.073254209856e+01  
  6.886522963441e+03  ,4.310225429378e+01  ,3.073254412187e+01  
  6.902398038401e+03  ,4.310226672625e+01  ,3.073254613521e+01  
  6.918309709188e+03  ,4.310227910093e+01  ,3.073254813862e+01  
  6.934258060164e+03  ,4.310229141813e+01  ,3.073255013218e+01  
  6.950243175887e+03  ,4.310230367805e+01  ,3.073255211588e+01  
  6.966265141106e+03  ,4.310231588097e+01  ,3.073255408979e+01  
  6.982324040770e+03  ,4.310232802717e+01  ,3.073255605395e+01  
  6.998419960021e+03  ,4.310234011689e+01  ,3.073255800840e+01  
  7.014552984198e+03  ,4.310235215038e+01  ,3.073255995317e+01  
  7.030723198837e+03  ,4.310236412789e+01  ,3.073256188831e+01  
  7.046930689670e+03  ,4.310237604972e+01  ,3.073256381389e+01  
  7.063175542628e+03  ,4.310238791606e+01  ,3.073256572989e+01  
  7.079457843840e+03  ,4.310239972719e+01  ,3.073256763641e+01  
  7.095777679632e+03  ,4.310241148337e+01  ,3.073256953344e+01  
  7.112135136532e+03  ,4.310242318483e+01  ,3.073257142107e+01  
  7.128530301264e+03  ,4.310243483184e+01  ,3.073257329931e+01  
  7.144963260754e+03  ,4.310244642462e+01  ,3.073257516819e+01  
  7.161434102128e+03  ,4.310245796342e+01  ,3.073257702777e+01  
  7.177942912712e+03  ,4.310246944852e+01  ,3.073257887810e+01  
  7.194489780036e+03  ,4.310248088012e+01  ,3.073258071919e+01  
  7.211074791827e+03  ,4.310249225849e+01  ,3.073258255110e+01  
  7.227698036020e+03  ,4.310250358383e+01  ,3.073258437384e+01  
  7.244359600748e+03  ,4.310251485642e+01  ,3.073258618747e+01  
  7.261059574350e+03  ,4.310252607650e+01  ,3.073258799205e+01  
  7.277798045367e+03  ,4.310253724428e+01  ,3.073258978757e+01  
  7.294575102544e+03  ,4.310254836004e+01  ,3.073259157412e+01  
  7.311390834833e+03  ,4.310255942398e+01  ,3.073259335171e+01  
  7.328245331388e+03  ,4.310257043632e+01  ,3.073259512037e+01  
  7.345138681570e+03  ,4.310258139733e+01  ,3.073259688015e+01  
  7.362070974946e+03  ,4.310259230723e+01  ,3.073259863108e+01  
  7.379042301289e+03  ,4.310260316625e+01  ,3.073260037321e+01  
  7.396052750581e+03  ,4.310261397462e+01  ,3.073260210657e+01  
  7.413102413008e+03  ,4.310262473256e+01  ,3.073260383119e+01  
  7.430191378965e+03  ,4.310263544030e+01  ,3.073260554711e+01  
  7.447319739058e+03  ,4.310264609809e+01  ,3.073260725438e+01  
  7.464487584099e+03  ,4.310265670612e+01  ,3.073260895300e+01  
  7.481695005110e+03  ,4.310266726467e+01  ,3.073261064308e+01  
  7.498942093323e+03  ,4.310267777388e+01  ,3.073261232455e+01  
  7.516228940180e+03  ,4.310268823404e+01  ,3.073261399754e+01  
  7.533555637336e+03  ,4.310269864535e+01  ,3.073261566203e+01  
  7.550922276653e+03  ,4.310270900803e+01  ,3.073261731807e+01  
  7.568328950208e+03  ,4.310271932230e+01  ,3.073261896571e+01  
  7.585775750290e+03  ,4.310272958838e+01  ,3.073262060497e+01  
  7.603262769400e+03  ,4.310273980649e+01  ,3.073262223589e+01  
  7.620790100253e+03  ,4.310274997684e+01  ,3.073262385850e+01  
  7.638357835775e+03  ,4.310276009967e+01  ,3.073262547285e+01  
  7.655966069111e+03  ,4.310277017513e+01  ,3.073262707892e+01  
  7.673614893617e+03  ,4.310278020349e+01  ,3.073262867682e+01  
  7.691304402864e+03  ,4.310279018495e+01  ,3.073263026653e+01  
  7.709034690643e+03  ,4.310280011973e+01  ,3.073263184812e+01  
  7.726805850955e+03  ,4.310281000803e+01  ,3.073263342160e+01  
  7.744617978024e+03  ,4.310281985006e+01  ,3.073263498700e+01  
  7.762471166285e+03  ,4.310282964601e+01  ,3.073263654436e+01  
  7.780365510396e+03  ,4.310283939614e+01  ,3.073263809374e+01  
  7.798301105231e+03  ,4.310284910062e+01  ,3.073263963515e+01  
  7.816278045882e+03  ,4.310285875965e+01  ,3.073264116860e+01  
  7.834296427660e+03  ,4.310286837343e+01  ,3.073264269414e+01  
  7.852356346099e+03  ,4.310287794218e+01  ,3.073264421182e+01  
  7.870457896949e+03  ,4.310288746610e+01  ,3.073264572164e+01  
  7.888601176184e+03  ,4.310289694541e+01  ,3.073264722368e+01  
  7.906786279997e+03  ,4.310290638028e+01  ,3.073264871793e+01  
  7.925013304803e+03  ,4.310291577091e+01  ,3.073265020442e+01  
  7.943282347241e+03  ,4.310292511754e+01  ,3.073265168322e+01  
  7.961593504172e+03  ,4.310293442032e+01  ,3.073265315432e+01  
  7.979946872678e+03  ,4.310294367946e+01  ,3.073265461777e+01  
  7.998342550069e+03  ,4.310295289517e+01  ,3.073265607360e+01  
  8.016780633875e+03  ,4.310296206764e+01  ,3.073265752184e+01  
  8.035261221854e+03  ,4.310297119706e+01  ,3.073265896252e+01  
  8.053784411989e+03  ,4.310298028364e+01  ,3.073266039567e+01  
  8.072350302487e+03  ,4.310298932754e+01  ,3.073266182133e+01  
  8.090958991782e+03  ,4.310299832896e+01  ,3.073266323951e+01  
  8.109610578537e+03  ,4.310300728811e+01  ,3.073266465027e+01  
  8.128305161639e+03  ,4.310301620518e+01  ,3.073266605360e+01  
  8.147042840207e+03  ,4.310302508034e+01  ,3.073266744955e+01  
  8.165823713584e+03  ,4.310303391379e+01  ,3.073266883817e+01  
  8.184647881346e+03  ,4.310304270571e+01  ,3.073267021946e+01  
  8.203515443296e+03  ,4.310305145630e+01  ,3.073267159347e+01  
  8.222426499469e+03  ,4.310306016572e+01  ,3.073267296020e+01  
  8.241381150128e+03  ,4.310306883417e+01  ,3.073267431970e+01  
  8.260379495770e+03  ,4.310307746185e+01  ,3.073267567201e+01  
  8.279421637122e+03  ,4.310308604892e+01  ,3.073267701714e+01  
  8.298507675142e+03  ,4.310309459557e+01  ,3.073267835512e+01  
  8.317637711025e+03  ,4.310310310198e+01  ,3.073267968599e+01  
  8.336811846195e+03  ,4.310311156833e+01  ,3.073268100976e+01  
  8.356030182311e+03  ,4.310311999477e+01  ,3.073268232646e+01  
  8.375292821267e+03  ,4.310312838157e+01  ,3.073268363617e+01  
  8.394599865192e+03  ,4.310313672880e+01  ,3.073268493884e+01  
  8.413951416450e+03  ,4.310314503670e+01  ,3.073268623454e+01  
  8.433347577641e+03  ,4.310315330543e+01  ,3.073268752329e+01  
  8.452788451601e+03  ,4.310316153515e+01  ,3.073268880511e+01  
  8.472274141404e+03  ,4.310316972604e+01  ,3.073269008003e+01  
  8.491804750361e+03  ,4.310317787831e+01  ,3.073269134810e+01  
  8.511380382022e+03  ,4.310318599208e+01  ,3.073269260930e+01  
  8.531001140174e+03  ,4.310319406756e+01  ,3.073269386372e+01  
  8.550667128845e+03  ,4.310320210491e+01  ,3.073269511133e+01  
  8.570378452302e+03  ,4.310321010430e+01  ,3.073269635218e+01  
  8.590135215052e+03  ,4.310321806588e+01  ,3.073269758628e+01  
  8.609937521844e+03  ,4.310322598986e+01  ,3.073269881370e+01  
  8.629785477668e+03  ,4.310323387638e+01  ,3.073270003443e+01  
  8.649679187755e+03  ,4.310324172559e+01  ,3.073270124848e+01  
  8.669618757580e+03  ,4.310324953768e+01  ,3.073270245591e+01  
  8.689604292861e+03  ,4.310325731281e+01  ,3.073270365672e+01  
  8.709635899559e+03  ,4.310326505115e+01  ,3.073270485095e+01  
  8.729713683879e+03  ,4.310327275287e+01  ,3.073270603864e+01  
  8.749837752273e+03  ,4.310328041814e+01  ,3.073270721980e+01  
  8.770008211434e+03  ,4.310328804708e+01  ,3.073270839444e+01  
  8.790225168307e+03  ,4.310329563989e+01  ,3.073270956262e+01  
  8.810488730078e+03  ,4.310330319672e+01  ,3.073271072433e+01  
  8.830799004184e+03  ,4.310331071773e+01  ,3.073271187961e+01  
  8.851156098306e+03  ,4.310331820307e+01  ,3.073271302847e+01  
  8.871560120378e+03  ,4.310332565292e+01  ,3.073271417097e+01  
  8.892011178578e+03  ,4.310333306742e+01  ,3.073271530710e+01  
  8.912509381336e+03  ,4.310334044675e+01  ,3.073271643691e+01  
  8.933054837331e+03  ,4.310334779103e+01  ,3.073271756040e+01  
  8.953647655494e+03  ,4.310335510044e+01  ,3.073271867759e+01  
  8.974287945006e+03  ,4.310336237513e+01  ,3.073271978854e+01  
  8.994975815298e+03  ,4.310336961525e+01  ,3.073272089324e+01  
  9.015711376058e+03  ,4.310337682096e+01  ,3.073272199171e+01  
  9.036494737221e+03  ,4.310338399241e+01  ,3.073272308401e+01  
  9.057326008980e+03  ,4.310339112977e+01  ,3.073272417015e+01  
  9.078205301780e+03  ,4.310339823313e+01  ,3.073272525011e+01  
  9.099132726321e+03  ,4.310340530274e+01  ,3.073272632397e+01  
  9.120108393557e+03  ,4.310341233863e+01  ,3.073272739171e+01  
  9.141132414701e+03  ,4.310341934104e+01  ,3.073272845338e+01  
  9.162204901218e+03  ,4.310342631010e+01  ,3.073272950900e+01  
  9.183325964834e+03  ,4.310343324595e+01  ,3.073273055859e+01  
  9.204495717530e+03  ,4.310344014873e+01  ,3.073273160217e+01  
  9.225714271546e+03  ,4.310344701861e+01  ,3.073273263976e+01  
  9.246981739380e+03  ,4.310345385569e+01  ,3.073273367137e+01  
  9.268298233792e+03  ,4.310346066015e+01  ,3.073273469705e+01  
  9.289663867797e+03  ,4.310346743212e+01  ,3.073273571679e+01  
  9.311078754676e+03  ,4.310347417177e+01  ,3.073273673065e+01  
  9.332543007968e+03  ,4.310348087922e+01  ,3.073273773863e+01  
  9.354056741474e+03  ,4.310348755461e+01  ,3.073273874074e+01  
  9.375620069257e+03  ,4.310349419809e+01  ,3.073273973702e+01  
  9.397233105644e+03  ,4.310350080977e+01  ,3.073274072747e+01  
  9.418895965226e+03  ,4.310350738986e+01  ,3.073274171213e+01  
  9.440608762857e+03  ,4.310351393843e+01  ,3.073274269103e+01  
  9.462371613656e+03  ,4.310352045565e+01  ,3.073274366417e+01  
  9.484184633007e+03  ,4.310352694165e+01  ,3.073274463157e+01  
  9.506047936561e+03  ,4.310353339658e+01  ,3.073274559325e+01  
  9.527961640234e+03  ,4.310353982055e+01  ,3.073274654924e+01  
  9.549925860212e+03  ,4.310354621372e+01  ,3.073274749957e+01  
  9.571940712946e+03  ,4.310355257625e+01  ,3.073274844425e+01  
  9.594006315157e+03  ,4.310355890821e+01  ,3.073274938329e+01  
  9.616122783835e+03  ,4.310356520979e+01  ,3.073275031673e+01  
  9.638290236238e+03  ,4.310357148110e+01  ,3.073275124457e+01  
  9.660508789896e+03  ,4.310357772227e+01  ,3.073275216684e+01  
  9.682778562610e+03  ,4.310358393342e+01  ,3.073275308354e+01  
  9.705099672453e+03  ,4.310359011471e+01  ,3.073275399472e+01  
  9.727472237768e+03  ,4.310359626628e+01  ,3.073275490040e+01  
  9.749896377172e+03  ,4.310360238821e+01  ,3.073275580056e+01  
  9.772372209556e+03  ,4.310360848068e+01  ,3.073275669527e+01  
  9.794899854085e+03  ,4.310361454381e+01  ,3.073275758452e+01  
  9.817479430198e+03  ,4.310362057770e+01  ,3.073275846832e+01  
  9.840111057609e+03  ,4.310362658250e+01  ,3.073275934670e+01  
  9.862794856310e+03  ,4.310363255834e+01  ,3.073276021969e+01  
  9.885530946567e+03  ,4.310363850533e+01  ,3.073276108730e+01  
  9.908319448926e+03  ,4.310364442361e+01  ,3.073276194952e+01  
  9.931160484207e+03  ,4.310365031329e+01  ,3.073276280641e+01  
  9.954054173513e+03  ,4.310365617450e+01  ,3.073276365797e+01  
  9.977000638223e+03  ,4.310366200739e+01  ,3.073276450424e+01  
  9.999999999998e+03  ,4.310366781207e+01  ,3.073276534521e+01  
  1.002305238078e+04  ,4.310367358864e+01  ,3.073276618091e+01  
  1.004615790278e+04  ,4.310367933722e+01  ,3.073276701133e+01  
  1.006931668852e+04  ,4.310368505798e+01  ,3.073276783652e+01  
  1.009252886076e+04  ,4.310369075102e+01  ,3.073276865652e+01  
  1.011579454260e+04  ,4.310369641645e+01  ,3.073276947130e+01  
  1.013911385736e+04  ,4.310370205439e+01  ,3.073277028090e+01  
  1.016248692870e+04  ,4.310370766493e+01  ,3.073277108530e+01  
  1.018591388054e+04  ,4.310371324827e+01  ,3.073277188459e+01  
  1.020939483707e+04  ,4.310371880444e+01  ,3.073277267871e+01  
  1.023292992281e+04  ,4.310372433362e+01  ,3.073277346774e+01  
  1.025651926251e+04  ,4.310372983590e+01  ,3.073277425165e+01  
  1.028016298126e+04  ,4.310373531141e+01  ,3.073277503051e+01  
  1.030386120441e+04  ,4.310374076023e+01  ,3.073277580426e+01  
  1.032761405761e+04  ,4.310374618252e+01  ,3.073277657297e+01  
  1.035142166679e+04  ,4.310375157836e+01  ,3.073277733664e+01  
  1.037528415818e+04  ,4.310375694792e+01  ,3.073277809531e+01  
  1.039920165829e+04  ,4.310376229125e+01  ,3.073277884896e+01  
  1.042317429393e+04  ,4.310376760849e+01  ,3.073277959763e+01  
  1.044720219221e+04  ,4.310377289978e+01  ,3.073278034134e+01  
