  Frequency            , dB( V(Vs4)/ V(Ve))   
  2.831391995799e+03  ,4.243525464230e+01  
  2.837919028441e+03  ,4.243530795685e+01  
  2.844461107447e+03  ,4.243536084030e+01  
  2.851018267503e+03  ,4.243541329384e+01  
  2.857590543374e+03  ,4.243546531852e+01  
  2.864177969906e+03  ,4.243551691545e+01  
  2.870780582024e+03  ,4.243556808575e+01  
  2.877398414735e+03  ,4.243561883042e+01  
  2.884031503126e+03  ,4.243566915059e+01  
  2.890679882365e+03  ,4.243571904728e+01  
  2.897343587701e+03  ,4.243576852155e+01  
  2.904022654464e+03  ,4.243581757443e+01  
  2.910717118066e+03  ,4.243586620697e+01  
  2.917427014001e+03  ,4.243591442019e+01  
  2.924152377843e+03  ,4.243596221508e+01  
  2.930893245250e+03  ,4.243600959266e+01  
  2.937649651961e+03  ,4.243605655393e+01  
  2.944421633798e+03  ,4.243610309988e+01  
  2.951209226666e+03  ,4.243614923147e+01  
  2.958012466551e+03  ,4.243619494966e+01  
  2.964831389524e+03  ,4.243624025547e+01  
  2.971666031737e+03  ,4.243628514978e+01  
  2.978516429429e+03  ,4.243632963357e+01  
  2.985382618917e+03  ,4.243637370778e+01  
  2.992264636608e+03  ,4.243641737332e+01  
  2.999162518987e+03  ,4.243646063112e+01  
  3.006076302628e+03  ,4.243650348207e+01  
  3.013006024186e+03  ,4.243654592709e+01  
  3.019951720401e+03  ,4.243658796705e+01  
  3.026913428101e+03  ,4.243662960287e+01  
  3.033891184194e+03  ,4.243667083540e+01  
  3.040885025676e+03  ,4.243671166551e+01  
  3.047894989627e+03  ,4.243675209405e+01  
  3.054921113215e+03  ,4.243679212188e+01  
  3.061963433690e+03  ,4.243683174987e+01  
  3.069021988391e+03  ,4.243687097880e+01  
  3.076096814740e+03  ,4.243690980952e+01  
  3.083187950249e+03  ,4.243694824284e+01  
  3.090295432513e+03  ,4.243698627959e+01  
  3.097419299216e+03  ,4.243702392052e+01  
  3.104559588128e+03  ,4.243706116647e+01  
  3.111716337105e+03  ,4.243709801822e+01  
  3.118889584093e+03  ,4.243713447652e+01  
  3.126079367123e+03  ,4.243717054214e+01  
  3.133285724315e+03  ,4.243720621587e+01  
  3.140508693876e+03  ,4.243724149841e+01  
  3.147748314101e+03  ,4.243727639056e+01  
  3.155004623374e+03  ,4.243731089300e+01  
  3.162277660168e+03  ,4.243734500651e+01  
  3.169567463043e+03  ,4.243737873173e+01  
  3.176874070649e+03  ,4.243741206944e+01  
  3.184197521726e+03  ,4.243744502033e+01  
  3.191537855100e+03  ,4.243747758506e+01  
  3.198895109691e+03  ,4.243750976434e+01  
  3.206269324505e+03  ,4.243754155883e+01  
  3.213660538640e+03  ,4.243757296924e+01  
  3.221068791283e+03  ,4.243760399619e+01  
  3.228494121712e+03  ,4.243763464035e+01  
  3.235936569296e+03  ,4.243766490235e+01  
  3.243396173493e+03  ,4.243769478283e+01  
  3.250872973854e+03  ,4.243772428244e+01  
  3.258367010019e+03  ,4.243775340176e+01  
  3.265878321723e+03  ,4.243778214146e+01  
  3.273406948788e+03  ,4.243781050210e+01  
  3.280952931131e+03  ,4.243783848427e+01  
  3.288516308759e+03  ,4.243786608860e+01  
  3.296097121774e+03  ,4.243789331565e+01  
  3.303695410368e+03  ,4.243792016598e+01  
  3.311311214825e+03  ,4.243794664018e+01  
  3.318944575525e+03  ,4.243797273880e+01  
  3.326595532939e+03  ,4.243799846237e+01  
  3.334264127632e+03  ,4.243802381143e+01  
  3.341950400261e+03  ,4.243804878655e+01  
  3.349654391578e+03  ,4.243807338825e+01  
  3.357376142429e+03  ,4.243809761701e+01  
  3.365115693754e+03  ,4.243812147337e+01  
  3.372873086588e+03  ,4.243814495783e+01  
  3.380648362059e+03  ,4.243816807086e+01  
  3.388441561391e+03  ,4.243819081299e+01  
  3.396252725903e+03  ,4.243821318466e+01  
  3.404081897009e+03  ,4.243823518638e+01  
  3.411929116219e+03  ,4.243825681856e+01  
  3.419794425136e+03  ,4.243827808172e+01  
  3.427677865464e+03  ,4.243829897625e+01  
  3.435579478998e+03  ,4.243831950262e+01  
  3.443499307633e+03  ,4.243833966124e+01  
  3.451437393358e+03  ,4.243835945257e+01  
  3.459393778261e+03  ,4.243837887700e+01  
  3.467368504525e+03  ,4.243839793495e+01  
  3.475361614431e+03  ,4.243841662680e+01  
  3.483373150359e+03  ,4.243843495299e+01  
  3.491403154785e+03  ,4.243845291386e+01  
  3.499451670283e+03  ,4.243847050982e+01  
  3.507518739525e+03  ,4.243848774120e+01  
  3.515604405282e+03  ,4.243850460841e+01  
  3.523708710424e+03  ,4.243852111181e+01  
  3.531831697919e+03  ,4.243853725170e+01  
  3.539973410834e+03  ,4.243855302843e+01  
  3.548133892335e+03  ,4.243856844237e+01  
  3.556313185689e+03  ,4.243858349382e+01  
  3.564511334262e+03  ,4.243859818311e+01  
  3.572728381519e+03  ,4.243861251051e+01  
  3.580964371026e+03  ,4.243862647636e+01  
  3.589219346449e+03  ,4.243864008097e+01  
  3.597493351557e+03  ,4.243865332459e+01  
  3.605786430216e+03  ,4.243866620751e+01  
  3.614098626395e+03  ,4.243867873001e+01  
  3.622429984166e+03  ,4.243869089234e+01  
  3.630780547700e+03  ,4.243870269477e+01  
  3.639150361271e+03  ,4.243871413755e+01  
  3.647539469255e+03  ,4.243872522090e+01  
  3.655947916131e+03  ,4.243873594507e+01  
  3.664375746478e+03  ,4.243874631032e+01  
  3.672823004980e+03  ,4.243875631683e+01  
  3.681289736425e+03  ,4.243876596479e+01  
  3.689775985701e+03  ,4.243877525445e+01  
  3.698281797802e+03  ,4.243878418598e+01  
  3.706807217825e+03  ,4.243879275960e+01  
  3.715352290971e+03  ,4.243880097543e+01  
  3.723917062545e+03  ,4.243880883373e+01  
  3.732501577956e+03  ,4.243881633459e+01  
  3.741105882720e+03  ,4.243882347818e+01  
  3.749730022454e+03  ,4.243883026471e+01  
  3.758374042884e+03  ,4.243883669427e+01  
  3.767037989838e+03  ,4.243884276699e+01  
  3.775721909253e+03  ,4.243884848303e+01  
  3.784425847170e+03  ,4.243885384250e+01  
  3.793149849736e+03  ,4.243885884554e+01  
  3.801893963205e+03  ,4.243886349220e+01  
  3.810658233937e+03  ,4.243886778261e+01  
  3.819442708400e+03  ,4.243887171685e+01  
  3.828247433167e+03  ,4.243887529503e+01  
  3.837072454922e+03  ,4.243887851722e+01  
  3.845917820453e+03  ,4.243888138347e+01  
  3.854783576657e+03  ,4.243888389384e+01  
  3.863669770540e+03  ,4.243888604842e+01  
  3.872576449215e+03  ,4.243888784721e+01  
  3.881503659906e+03  ,4.243888929028e+01  
  3.890451449942e+03  ,4.243889037766e+01  
  3.899419866765e+03  ,4.243889110935e+01  
  3.908408957923e+03  ,4.243889148539e+01  
  3.917418771077e+03  ,4.243889150578e+01  
  3.926449353995e+03  ,4.243889117054e+01  
  3.935500754557e+03  ,4.243889047964e+01  
  3.944573020752e+03  ,4.243888943307e+01  
  3.953666200681e+03  ,4.243888803083e+01  
  3.962780342554e+03  ,4.243888627287e+01  
  3.971915494694e+03  ,4.243888415915e+01  
  3.981071705534e+03  ,4.243888168964e+01  
  3.990249023621e+03  ,4.243887886432e+01  
  3.999447497610e+03  ,4.243887568305e+01  
  4.008667176272e+03  ,4.243887214585e+01  
  4.017908108489e+03  ,4.243886825260e+01  
  4.027170343254e+03  ,4.243886400323e+01  
  4.036453929675e+03  ,4.243885939768e+01  
  4.045758916974e+03  ,4.243885443579e+01  
  4.055085354483e+03  ,4.243884911751e+01  
  4.064433291651e+03  ,4.243884344271e+01  
  4.073802778040e+03  ,4.243883741129e+01  
  4.083193863326e+03  ,4.243883102311e+01  
  4.092606597299e+03  ,4.243882427804e+01  
  4.102041029865e+03  ,4.243881717591e+01  
  4.111497211044e+03  ,4.243880971662e+01  
  4.120975190973e+03  ,4.243880190002e+01  
  4.130475019901e+03  ,4.243879372590e+01  
  4.139996748197e+03  ,4.243878519410e+01  
  4.149540426343e+03  ,4.243877630449e+01  
  4.159106104939e+03  ,4.243876705682e+01  
  4.168693834703e+03  ,4.243875745097e+01  
  4.178303666465e+03  ,4.243874748664e+01  
  4.187935651178e+03  ,4.243873716372e+01  
  4.197589839909e+03  ,4.243872648193e+01  
  4.207266283844e+03  ,4.243871544108e+01  
  4.216965034285e+03  ,4.243870404093e+01  
  4.226686142655e+03  ,4.243869228124e+01  
  4.236429660495e+03  ,4.243868016178e+01  
  4.246195639462e+03  ,4.243866768226e+01  
  4.255984131337e+03  ,4.243865484247e+01  
  4.265795188015e+03  ,4.243864164210e+01  
  4.275628861515e+03  ,4.243862808088e+01  
  4.285485203974e+03  ,4.243861415857e+01  
  4.295364267648e+03  ,4.243859987481e+01  
  4.305266104916e+03  ,4.243858522935e+01  
  4.315190768277e+03  ,4.243857022188e+01  
  4.325138310349e+03  ,4.243855485207e+01  
  4.335108783874e+03  ,4.243853911960e+01  
  4.345102241715e+03  ,4.243852302416e+01  
  4.355118736855e+03  ,4.243850656539e+01  
  4.365158322401e+03  ,4.243848974296e+01  
  4.375221051582e+03  ,4.243847255652e+01  
  4.385306977749e+03  ,4.243845500571e+01  
  4.395416154377e+03  ,4.243843709017e+01  
  4.405548635065e+03  ,4.243841880948e+01  
  4.415704473532e+03  ,4.243840016332e+01  
  4.425883723625e+03  ,4.243838115125e+01  
  4.436086439313e+03  ,4.243836177291e+01  
  4.446312674690e+03  ,4.243834202787e+01  
  4.456562483974e+03  ,4.243832191575e+01  
  4.466835921509e+03  ,4.243830143608e+01  
  4.477133041763e+03  ,4.243828058848e+01  
  4.487453899330e+03  ,4.243825937248e+01  
  4.497798548932e+03  ,4.243823778764e+01  
  4.508167045414e+03  ,4.243821583353e+01  
  4.518559443748e+03  ,4.243819350966e+01  
  4.528975799035e+03  ,4.243817081561e+01  
  4.539416166501e+03  ,4.243814775084e+01  
  4.549880601500e+03  ,4.243812431493e+01  
  4.560369159512e+03  ,4.243810050735e+01  
  4.570881896148e+03  ,4.243807632763e+01  
  4.581418867144e+03  ,4.243805177525e+01  
  4.591980128368e+03  ,4.243802684967e+01  
  4.602565735813e+03  ,4.243800155042e+01  
  4.613175745603e+03  ,4.243797587689e+01  
  4.623810213992e+03  ,4.243794982866e+01  
  4.634469197362e+03  ,4.243792340508e+01  
  4.645152752227e+03  ,4.243789660566e+01  
  4.655860935229e+03  ,4.243786942983e+01  
  4.666593803142e+03  ,4.243784187699e+01  
  4.677351412871e+03  ,4.243781394660e+01  
  4.688133821452e+03  ,4.243778563806e+01  
  4.698941086051e+03  ,4.243775695077e+01  
  4.709773263969e+03  ,4.243772788414e+01  
  4.720630412635e+03  ,4.243769843753e+01  
  4.731512589614e+03  ,4.243766861040e+01  
  4.742419852602e+03  ,4.243763840205e+01  
  4.753352259427e+03  ,4.243760781188e+01  
  4.764309868053e+03  ,4.243757683926e+01  
  4.775292736576e+03  ,4.243754548351e+01  
  4.786300923225e+03  ,4.243751374401e+01  
  4.797334486366e+03  ,4.243748162007e+01  
  4.808393484496e+03  ,4.243744911103e+01  
  4.819477976250e+03  ,4.243741621620e+01  
  4.830588020397e+03  ,4.243738293490e+01  
  4.841723675840e+03  ,4.243734926642e+01  
  4.852885001620e+03  ,4.243731521008e+01  
  4.864072056914e+03  ,4.243728076514e+01  
  4.875284901033e+03  ,4.243724593092e+01  
  4.886523593427e+03  ,4.243721070664e+01  
  4.897788193683e+03  ,4.243717509161e+01  
  4.909078761525e+03  ,4.243713908504e+01  
  4.920395356814e+03  ,4.243710268622e+01  
  4.931738039548e+03  ,4.243706589435e+01  
  4.943106869867e+03  ,4.243702870870e+01  
  4.954501908047e+03  ,4.243699112844e+01  
  4.965923214502e+03  ,4.243695315284e+01  
  4.977370849788e+03  ,4.243691478106e+01  
  4.988844874599e+03  ,4.243687601233e+01  
  5.000345349769e+03  ,4.243683684583e+01  
  5.011872336272e+03  ,4.243679728073e+01  
  5.023425895223e+03  ,4.243675731619e+01  
  5.035006087878e+03  ,4.243671695143e+01  
  5.046612975634e+03  ,4.243667618554e+01  
  5.058246620030e+03  ,4.243663501770e+01  
  5.069907082746e+03  ,4.243659344704e+01  
  5.081594425605e+03  ,4.243655147272e+01  
  5.093308710571e+03  ,4.243650909381e+01  
  5.105049999753e+03  ,4.243646630946e+01  
  5.116818355402e+03  ,4.243642311876e+01  
  5.128613839913e+03  ,4.243637952083e+01  
  5.140436515823e+03  ,4.243633551472e+01  
  5.152286445817e+03  ,4.243629109954e+01  
  5.164163692720e+03  ,4.243624627435e+01  
  5.176068319505e+03  ,4.243620103822e+01  
  5.188000389289e+03  ,4.243615539019e+01  
  5.199959965334e+03  ,4.243610932931e+01  
  5.211947111050e+03  ,4.243606285463e+01  
  5.223961889990e+03  ,4.243601596516e+01  
  5.236004365856e+03  ,4.243596865992e+01  
  5.248074602497e+03  ,4.243592093793e+01  
  5.260172663906e+03  ,4.243587279822e+01  
  5.272298614227e+03  ,4.243582423971e+01  
  5.284452517751e+03  ,4.243577526146e+01  
  5.296634438916e+03  ,4.243572586240e+01  
  5.308844442309e+03  ,4.243567604152e+01  
  5.321082592667e+03  ,4.243562579776e+01  
  5.333348954875e+03  ,4.243557513008e+01  
  5.345643593969e+03  ,4.243552403741e+01  
  5.357966575132e+03  ,4.243547251869e+01  
  5.370317963701e+03  ,4.243542057288e+01  
  5.382697825162e+03  ,4.243536819883e+01  
  5.395106225150e+03  ,4.243531539546e+01  
  5.407543229455e+03  ,4.243526216170e+01  
  5.420008904015e+03  ,4.243520849642e+01  
  5.432503314923e+03  ,4.243515439849e+01  
  5.445026528423e+03  ,4.243509986679e+01  
  5.457578610912e+03  ,4.243504490017e+01  
  5.470159628939e+03  ,4.243498949749e+01  
  5.482769649207e+03  ,4.243493365761e+01  
  5.495408738575e+03  ,4.243487737929e+01  
  5.508076964053e+03  ,4.243482066145e+01  
  5.520774392806e+03  ,4.243476350285e+01  
  5.533501092156e+03  ,4.243470590231e+01  
  5.546257129578e+03  ,4.243464785862e+01  
  5.559042572703e+03  ,4.243458937054e+01  
  5.571857489318e+03  ,4.243453043690e+01  
  5.584701947367e+03  ,4.243447105644e+01  
  5.597576014950e+03  ,4.243441122792e+01  
  5.610479760324e+03  ,4.243435095012e+01  
  5.623413251902e+03  ,4.243429022176e+01  
  5.636376558258e+03  ,4.243422904153e+01  
  5.649369748122e+03  ,4.243416740823e+01  
  5.662392890381e+03  ,4.243410532049e+01  
  5.675446054084e+03  ,4.243404277707e+01  
  5.688529308437e+03  ,4.243397977666e+01  
  5.701642722806e+03  ,4.243391631792e+01  
  5.714786366718e+03  ,4.243385239954e+01  
  5.727960309857e+03  ,4.243378802018e+01  
  5.741164622072e+03  ,4.243372317851e+01  
  5.754399373370e+03  ,4.243365787316e+01  
  5.767664633921e+03  ,4.243359210276e+01  
  5.780960474056e+03  ,4.243352586594e+01  
  5.794286964268e+03  ,4.243345916136e+01  
  5.807644175212e+03  ,4.243339198756e+01  
  5.821032177708e+03  ,4.243332434318e+01  
  5.834451042736e+03  ,4.243325622679e+01  
  5.847900841444e+03  ,4.243318763696e+01  
  5.861381645139e+03  ,4.243311857231e+01  
  5.874893525297e+03  ,4.243304903133e+01  
  5.888436553555e+03  ,4.243297901260e+01  
  5.902010801717e+03  ,4.243290851468e+01  
  5.915616341754e+03  ,4.243283753605e+01  
  5.929253245799e+03  ,4.243276607527e+01  
  5.942921586155e+03  ,4.243269413083e+01  
  5.956621435289e+03  ,4.243262170121e+01  
  5.970352865837e+03  ,4.243254878495e+01  
  5.984115950602e+03  ,4.243247538048e+01  
  5.997910762554e+03  ,4.243240148628e+01  
  6.011737374832e+03  ,4.243232710083e+01  
  6.025595860742e+03  ,4.243225222257e+01  
  6.039486293763e+03  ,4.243217684993e+01  
  6.053408747538e+03  ,4.243210098132e+01  
  6.067363295884e+03  ,4.243202461518e+01  
  6.081350012786e+03  ,4.243194774991e+01  
  6.095368972400e+03  ,4.243187038392e+01  
  6.109420249054e+03  ,4.243179251559e+01  
  6.123503917246e+03  ,4.243171414328e+01  
  6.137620051647e+03  ,4.243163526537e+01  
  6.151768727097e+03  ,4.243155588021e+01  
  6.165950018614e+03  ,4.243147598614e+01  
  6.180164001383e+03  ,4.243139558151e+01  
  6.194410750767e+03  ,4.243131466464e+01  
  6.208690342299e+03  ,4.243123323382e+01  
  6.223002851690e+03  ,4.243115128739e+01  
  6.237348354823e+03  ,4.243106882360e+01  
  6.251726927756e+03  ,4.243098584077e+01  
  6.266138646722e+03  ,4.243090233715e+01  
  6.280583588132e+03  ,4.243081831098e+01  
  6.295061828571e+03  ,4.243073376055e+01  
  6.309573444801e+03  ,4.243064868407e+01  
  6.324118513761e+03  ,4.243056307977e+01  
  6.338697112568e+03  ,4.243047694588e+01  
  6.353309318516e+03  ,4.243039028059e+01  
  6.367955209078e+03  ,4.243030308210e+01  
  6.382634861904e+03  ,4.243021534860e+01  
  6.397348354825e+03  ,4.243012707825e+01  
  6.412095765850e+03  ,4.243003826922e+01  
  6.426877173169e+03  ,4.242994891964e+01  
  6.441692655150e+03  ,4.242985902768e+01  
  6.456542290345e+03  ,4.242976859144e+01  
  6.471426157485e+03  ,4.242967760906e+01  
  6.486344335481e+03  ,4.242958607862e+01  
  6.501296903430e+03  ,4.242949399824e+01  
  6.516283940607e+03  ,4.242940136598e+01  
  6.531305526473e+03  ,4.242930817992e+01  
  6.546361740671e+03  ,4.242921443814e+01  
  6.561452663028e+03  ,4.242912013863e+01  
  6.576578373553e+03  ,4.242902527952e+01  
  6.591738952442e+03  ,4.242892985874e+01  
  6.606934480075e+03  ,4.242883387435e+01  
  6.622165037016e+03  ,4.242873732435e+01  
  6.637430704018e+03  ,4.242864020671e+01  
  6.652731562016e+03  ,4.242854251945e+01  
  6.668067692135e+03  ,4.242844426050e+01  
  6.683439175685e+03  ,4.242834542782e+01  
  6.698846094164e+03  ,4.242824601938e+01  
  6.714288529258e+03  ,4.242814603308e+01  
  6.729766562842e+03  ,4.242804546685e+01  
  6.745280276978e+03  ,4.242794431861e+01  
  6.760829753918e+03  ,4.242784258625e+01  
  6.776415076105e+03  ,4.242774026762e+01  
  6.792036326170e+03  ,4.242763736065e+01  
  6.807693586936e+03  ,4.242753386315e+01  
  6.823386941415e+03  ,4.242742977301e+01  
  6.839116472813e+03  ,4.242732508803e+01  
  6.854882264525e+03  ,4.242721980605e+01  
  6.870684400141e+03  ,4.242711392489e+01  
  6.886522963441e+03  ,4.242700744232e+01  
  6.902398038401e+03  ,4.242690035616e+01  
  6.918309709188e+03  ,4.242679266414e+01  
  6.934258060164e+03  ,4.242668436408e+01  
  6.950243175887e+03  ,4.242657545367e+01  
  6.966265141106e+03  ,4.242646593069e+01  
  6.982324040770e+03  ,4.242635579285e+01  
  6.998419960021e+03  ,4.242624503785e+01  
  7.014552984198e+03  ,4.242613366340e+01  
  7.030723198837e+03  ,4.242602166717e+01  
  7.046930689670e+03  ,4.242590904687e+01  
  7.063175542628e+03  ,4.242579580013e+01  
  7.079457843840e+03  ,4.242568192459e+01  
  7.095777679632e+03  ,4.242556741791e+01  
  7.112135136532e+03  ,4.242545227771e+01  
  7.128530301264e+03  ,4.242533650156e+01  
  7.144963260754e+03  ,4.242522008712e+01  
  7.161434102128e+03  ,4.242510303192e+01  
  7.177942912712e+03  ,4.242498533357e+01  
  7.194489780036e+03  ,4.242486698958e+01  
  7.211074791827e+03  ,4.242474799754e+01  
  7.227698036020e+03  ,4.242462835493e+01  
  7.244359600748e+03  ,4.242450805929e+01  
  7.261059574350e+03  ,4.242438710814e+01  
  7.277798045367e+03  ,4.242426549896e+01  
  7.294575102544e+03  ,4.242414322923e+01  
  7.311390834833e+03  ,4.242402029641e+01  
  7.328245331388e+03  ,4.242389669794e+01  
  7.345138681570e+03  ,4.242377243127e+01  
  7.362070974946e+03  ,4.242364749381e+01  
  7.379042301289e+03  ,4.242352188296e+01  
  7.396052750581e+03  ,4.242339559616e+01  
  7.413102413008e+03  ,4.242326863073e+01  
  7.430191378965e+03  ,4.242314098408e+01  
  7.447319739058e+03  ,4.242301265354e+01  
  7.464487584099e+03  ,4.242288363648e+01  
  7.481695005110e+03  ,4.242275393021e+01  
  7.498942093323e+03  ,4.242262353200e+01  
  7.516228940180e+03  ,4.242249243921e+01  
  7.533555637336e+03  ,4.242236064908e+01  
  7.550922276653e+03  ,4.242222815890e+01  
  7.568328950208e+03  ,4.242209496593e+01  
  7.585775750290e+03  ,4.242196106739e+01  
  7.603262769400e+03  ,4.242182646052e+01  
  7.620790100253e+03  ,4.242169114253e+01  
  7.638357835775e+03  ,4.242155511062e+01  
  7.655966069111e+03  ,4.242141836193e+01  
  7.673614893617e+03  ,4.242128089372e+01  
  7.691304402864e+03  ,4.242114270305e+01  
  7.709034690643e+03  ,4.242100378709e+01  
  7.726805850955e+03  ,4.242086414300e+01  
  7.744617978024e+03  ,4.242072376783e+01  
  7.762471166285e+03  ,4.242058265872e+01  
  7.780365510396e+03  ,4.242044081274e+01  
  7.798301105231e+03  ,4.242029822696e+01  
  7.816278045882e+03  ,4.242015489839e+01  
  7.834296427660e+03  ,4.242001082410e+01  
  7.852356346099e+03  ,4.241986600110e+01  
  7.870457896949e+03  ,4.241972042638e+01  
  7.888601176184e+03  ,4.241957409697e+01  
  7.906786279997e+03  ,4.241942700980e+01  
  7.925013304803e+03  ,4.241927916183e+01  
  7.943282347241e+03  ,4.241913055005e+01  
  7.961593504172e+03  ,4.241898117134e+01  
  7.979946872678e+03  ,4.241883102263e+01  
  7.998342550069e+03  ,4.241868010079e+01  
  8.016780633875e+03  ,4.241852840275e+01  
  8.035261221854e+03  ,4.241837592533e+01  
  8.053784411989e+03  ,4.241822266540e+01  
  8.072350302487e+03  ,4.241806861979e+01  
  8.090958991782e+03  ,4.241791378529e+01  
  8.109610578537e+03  ,4.241775815876e+01  
  8.128305161639e+03  ,4.241760173693e+01  
  8.147042840207e+03  ,4.241744451660e+01  
  8.165823713584e+03  ,4.241728649452e+01  
  8.184647881346e+03  ,4.241712766740e+01  
  8.203515443296e+03  ,4.241696803200e+01  
  8.222426499469e+03  ,4.241680758498e+01  
  8.241381150128e+03  ,4.241664632307e+01  
  8.260379495770e+03  ,4.241648424291e+01  
  8.279421637122e+03  ,4.241632134119e+01  
  8.298507675142e+03  ,4.241615761452e+01  
  8.317637711025e+03  ,4.241599305952e+01  
  8.336811846195e+03  ,4.241582767281e+01  
  8.356030182311e+03  ,4.241566145095e+01  
  8.375292821267e+03  ,4.241549439056e+01  
  8.394599865192e+03  ,4.241532648814e+01  
  8.413951416450e+03  ,4.241515774027e+01  
  8.433347577641e+03  ,4.241498814345e+01  
  8.452788451601e+03  ,4.241481769417e+01  
  8.472274141404e+03  ,4.241464638896e+01  
  8.491804750361e+03  ,4.241447422424e+01  
  8.511380382022e+03  ,4.241430119648e+01  
  8.531001140174e+03  ,4.241412730215e+01  
  8.550667128845e+03  ,4.241395253762e+01  
  8.570378452302e+03  ,4.241377689930e+01  
  8.590135215052e+03  ,4.241360038356e+01  
  8.609937521844e+03  ,4.241342298680e+01  
  8.629785477668e+03  ,4.241324470535e+01  
  8.649679187755e+03  ,4.241306553550e+01  
  8.669618757580e+03  ,4.241288547361e+01  
  8.689604292861e+03  ,4.241270451596e+01  
  8.709635899559e+03  ,4.241252265881e+01  
  8.729713683879e+03  ,4.241233989845e+01  
  8.749837752273e+03  ,4.241215623110e+01  
  8.770008211434e+03  ,4.241197165295e+01  
  8.790225168307e+03  ,4.241178616026e+01  
  8.810488730078e+03  ,4.241159974917e+01  
  8.830799004184e+03  ,4.241141241586e+01  
  8.851156098306e+03  ,4.241122415648e+01  
  8.871560120378e+03  ,4.241103496716e+01  
  8.892011178578e+03  ,4.241084484400e+01  
  8.912509381336e+03  ,4.241065378310e+01  
  8.933054837331e+03  ,4.241046178053e+01  
  8.953647655494e+03  ,4.241026883233e+01  
  8.974287945006e+03  ,4.241007493456e+01  
  8.994975815298e+03  ,4.240988008320e+01  
  9.015711376058e+03  ,4.240968427430e+01  
  9.036494737221e+03  ,4.240948750379e+01  
  9.057326008980e+03  ,4.240928976766e+01  
  9.078205301780e+03  ,4.240909106181e+01  
  9.099132726321e+03  ,4.240889138224e+01  
  9.120108393557e+03  ,4.240869072472e+01  
  9.141132414701e+03  ,4.240848908523e+01  
  9.162204901218e+03  ,4.240828645962e+01  
  9.183325964834e+03  ,4.240808284372e+01  
  9.204495717530e+03  ,4.240787823336e+01  
  9.225714271546e+03  ,4.240767262430e+01  
  9.246981739380e+03  ,4.240746601237e+01  
  9.268298233792e+03  ,4.240725839333e+01  
  9.289663867797e+03  ,4.240704976288e+01  
  9.311078754676e+03  ,4.240684011679e+01  
  9.332543007968e+03  ,4.240662945075e+01  
  9.354056741474e+03  ,4.240641776042e+01  
  9.375620069257e+03  ,4.240620504148e+01  
  9.397233105644e+03  ,4.240599128955e+01  
  9.418895965226e+03  ,4.240577650027e+01  
  9.440608762857e+03  ,4.240556066925e+01  
  9.462371613656e+03  ,4.240534379205e+01  
  9.484184633007e+03  ,4.240512586422e+01  
  9.506047936561e+03  ,4.240490688132e+01  
  9.527961640234e+03  ,4.240468683883e+01  
  9.549925860212e+03  ,4.240446573232e+01  
  9.571940712946e+03  ,4.240424355718e+01  
  9.594006315157e+03  ,4.240402030890e+01  
  9.616122783835e+03  ,4.240379598293e+01  
  9.638290236238e+03  ,4.240357057465e+01  
  9.660508789896e+03  ,4.240334407946e+01  
  9.682778562610e+03  ,4.240311649272e+01  
  9.705099672453e+03  ,4.240288780978e+01  
  9.727472237768e+03  ,4.240265802600e+01  
  9.749896377172e+03  ,4.240242713661e+01  
  9.772372209556e+03  ,4.240219513695e+01  
  9.794899854085e+03  ,4.240196202226e+01  
  9.817479430198e+03  ,4.240172778778e+01  
  9.840111057609e+03  ,4.240149242873e+01  
  9.862794856310e+03  ,4.240125594028e+01  
  9.885530946567e+03  ,4.240101831762e+01  
  9.908319448926e+03  ,4.240077955588e+01  
  9.931160484207e+03  ,4.240053965020e+01  
  9.954054173513e+03  ,4.240029859568e+01  
  9.977000638223e+03  ,4.240005638742e+01  
  9.999999999998e+03  ,4.239981302045e+01  
  1.002305238078e+04  ,4.239956848979e+01  
  1.004615790278e+04  ,4.239932279049e+01  
  1.006931668852e+04  ,4.239907591751e+01  
  1.009252886076e+04  ,4.239882786586e+01  
  1.011579454260e+04  ,4.239857863042e+01  
  1.013911385736e+04  ,4.239832820617e+01  
  1.016248692870e+04  ,4.239807658795e+01  
  1.018591388054e+04  ,4.239782377067e+01  
  1.020939483707e+04  ,4.239756974917e+01  
  1.023292992281e+04  ,4.239731451828e+01  
  1.025651926251e+04  ,4.239705807278e+01  
  1.028016298126e+04  ,4.239680040747e+01  
  1.030386120441e+04  ,4.239654151709e+01  
  1.032761405761e+04  ,4.239628139638e+01  
  1.035142166679e+04  ,4.239602004005e+01  
  1.037528415818e+04  ,4.239575744277e+01  
  1.039920165829e+04  ,4.239549359919e+01  
  1.042317429393e+04  ,4.239522850398e+01  
  1.044720219221e+04  ,4.239496215173e+01  
  1.047128548051e+04  ,4.239469453701e+01  
  1.049542428652e+04  ,4.239442565436e+01  
  1.051961873823e+04  ,4.239415549837e+01  
  1.054386896391e+04  ,4.239388406350e+01  
  1.056817509213e+04  ,4.239361134427e+01  
  1.059253725177e+04  ,4.239333733512e+01  
  1.061695557198e+04  ,4.239306203049e+01  
  1.064143018224e+04  ,4.239278542480e+01  
  1.066596121230e+04  ,4.239250751242e+01  
  1.069054879222e+04  ,4.239222828768e+01  
  1.071519305237e+04  ,4.239194774500e+01  
  1.073989412341e+04  ,4.239166587861e+01  
  1.076465213630e+04  ,4.239138268283e+01  
  1.078946722230e+04  ,4.239109815187e+01  
